,0
874,83
875,88
876,90
877,26
878,252
879,51
880,47
881,42
882,69
883,68
884,95
885,31
886,67
887,10
888,19
889,122
890,23
891,41
892,131
893,88
894,103
895,121
896,31
897,110
898,45
899,11
900,122
901,84
902,47
903,128
904,136
905,17
906,46
907,68
908,7
909,13
910,118
911,246
912,86
913,41
914,78
915,158
916,65
917,112
918,52
919,75
920,51
921,90
922,56
923,61
924,35
925,37
926,26
927,36
928,159
929,51
930,55
931,7
932,8
933,105
934,54
935,75
936,93
937,12
938,86
939,254
940,16
941,39
942,52
943,59
944,16
945,107
946,40
947,174
948,11
949,27
950,81
951,49
952,29
953,293
954,27
955,194
956,17
957,18
958,166
959,44
960,116
961,105
962,21
963,43
964,31
965,28
966,129
967,64
968,65
969,114
970,80
971,16
972,114
973,26
974,68
975,102
976,167
977,167
978,59
979,71
980,147
981,58
982,61
983,9
984,36
985,21
986,41
987,10
988,75
989,76
990,10
991,60
992,32
993,2
994,90
995,91
996,92
997,144
998,67
999,183
1000,45
1001,77
1002,51
1003,62
1004,36
1005,147
1006,32
1007,85
1008,24
1009,245
1010,54
1011,10
1012,10
1013,3
1014,27
1015,132
1016,18
1017,35
1018,150
1019,13
1020,115
1021,16
1022,126
1023,29
1024,122
1025,41
1026,41
1027,113
1028,230
1029,43
1030,13
1031,30
1032,19
1033,75
1034,112
1035,31
1036,48
1037,177
1038,221
1039,233
1040,11
1041,59
1042,37
1043,7
1044,197
1045,59
1046,86
1047,93
1048,153
1049,104
1050,75
1051,94
1052,66
1053,140
1054,61
1055,14
1056,58
1057,16
1058,110
1059,23
1060,73
1061,68
1062,104
1063,54
1064,52
1065,109
1066,65
1067,11
1068,186
1069,39
1070,23
1071,97
1072,195
1073,169
1074,108
1075,68
1076,127
1077,2
1078,65
1079,110
1080,39
1081,9
1082,15
1083,31
1084,111
1085,42
1086,228
1087,114
1088,15
1089,258
1090,125
1091,57
1092,28
1093,149
1094,219
1095,22
1096,67
1097,11
1098,53
1099,66
1100,46
1101,14
1102,88
1103,30
1104,108
1105,238
1106,56
1107,59
1108,30
1109,74
1110,163
1111,32
1112,70
1113,24
1114,122
1115,143
1116,68
1117,200
1118,157
1119,14
1120,62
1121,11
1122,45
1123,16
1124,48
1125,7
1126,44
1127,182
1128,160
1129,267
1130,69
1131,42
1132,63
1133,55
1134,76
1135,117
1136,38
1137,181
1138,31
1139,44
1140,63
1141,41
1142,53
1143,83
1144,38
1145,13
1146,27
1147,28
1148,49
1149,29
1150,56
1151,63
1152,56
1153,20
1154,286
1155,90
1156,27
1157,127
1158,86
1159,50
1160,156
1161,93
1162,20
1163,51
1164,94
1165,82
1166,44
1167,28
1168,59
1169,52
1170,82
1171,65
1172,32
1173,54
1174,40
1175,17
1176,105
1177,10
1178,72
1179,21
1180,187
1181,23
1182,71
1183,64
1184,78
1185,30
1186,91
1187,42
1188,122
1189,111
1190,76
1191,46
1192,74
1193,63
1194,34
1195,39
1196,18
1197,50
1198,142
1199,18
1200,57
1201,94
1202,45
1203,82
1204,141
1205,26
1206,64
1207,162
1208,161
1209,39
1210,7
1211,52
1212,138
1213,37
1214,78
1215,158
1216,5
1217,130
1218,80
1219,27
1220,35
1221,52
1222,3
1223,94
1224,120
1225,10
1226,151
1227,303
1228,217
1229,139
1230,35
1231,81
1232,6
1233,142
1234,52
1235,17
1236,69
1237,28
1238,56
1239,52
1240,148
1241,209
1242,116
1243,97
1244,44
1245,57
1246,171
1247,182
1248,159
1249,83
1250,20
1251,111
1252,79
1253,18
1254,45
1255,18
1256,26
1257,56
1258,173
1259,17
1260,49
1261,37
1262,57
1263,165
1264,106
1265,102
1266,61
1267,69
1268,19
1269,8
1270,111
1271,64
1272,207
1273,189
1274,65
1275,185
1276,70
1277,25
1278,105
1279,68
1280,37
1281,47
1282,138
1283,73
1284,417
1285,17
1286,76
1287,161
1288,58
1289,19
1290,47
1291,54
1292,57
1293,88
1294,84
1295,128
1296,17
1297,29
1298,82
1299,92
1300,97
1301,53
1302,123
1303,22
1304,76
1305,46
1306,148
1307,108
1308,127
1309,165
1310,74
1311,43
1312,129
1313,19
1314,2
1315,35
1316,33
1317,48
1318,77
1319,14
1320,53
1321,21
1322,19
1323,97
1324,80
1325,60
1326,53
1327,153
1328,42
1329,62
1330,31
1331,166
1332,44
1333,11
1334,78
1335,62
1336,87
1337,9
1338,105
1339,5
1340,44
1341,101
1342,14
1343,30
1344,193
1345,240
1346,116
1347,50
1348,131
1349,93
1350,95
1351,199
1352,61
1353,13
1354,58
1355,25
1356,163
1357,84
1358,154
1359,60
1360,33
1361,6
1362,38
1363,110
1364,54
1365,60
1366,36
1367,42
1368,63
1369,122
1370,267
1371,65
1372,48
1373,56
1374,64
1375,79
1376,146
1377,187
1378,33
1379,21
1380,170
1381,59
1382,59
1383,75
1384,48
1385,37
1386,63
1387,10
1388,25
1389,173
1390,14
1391,52
1392,202
1393,29
1394,72
1395,67
1396,110
1397,108
1398,107
1399,53
1400,96
1401,43
1402,120
1403,29
1404,60
1405,33
1406,36
1407,87
1408,129
1409,113
1410,65
1411,116
1412,90
1413,96
1414,53
1415,11
1416,106
1417,66
1418,94
1419,190
1420,74
1421,90
1422,46
1423,36
1424,151
1425,72
1426,92
1427,71
1428,56
1429,12
1430,215
1431,28
1432,100
1433,144
1434,89
1435,54
1436,42
1437,79
1438,43
1439,39
1440,144
1441,67
1442,119
1443,22
1444,11
1445,45
1446,57
1447,12
1448,37
1449,52
1450,74
1451,10
1452,38
1453,94
1454,68
1455,28
1456,10
1457,39
1458,63
1459,18
1460,51
1461,12
1462,36
1463,38
1464,26
1465,38
1466,34
1467,36
1468,233
1469,57
1470,21
1471,104
1472,51
1473,31
1474,43
1475,23
1476,153
1477,173
1478,80
1479,34
1480,64
1481,88
1482,17
1483,23
1484,64
1485,26
1486,105
1487,35
1488,69
1489,49
1490,30
1491,248
1492,62
1493,23
1494,129
1495,151
1496,29
1497,255
1498,20
1499,34
1500,17
1501,33
1502,30
1503,16
1504,83
1505,14
1506,62
1507,73
1508,49
1509,175
1510,16
1511,187
1512,146
1513,38
1514,104
1515,87
1516,117
1517,72
1518,28
1519,9
1520,39
1521,73
1522,37
1523,51
1524,31
1525,6
1526,70
1527,137
1528,26
1529,45
1530,85
1531,19
1532,11
1533,161
1534,142
1535,176
1536,46
1537,81
1538,110
1539,126
1540,17
1541,9
1542,210
1543,23
1544,57
1545,72
1546,24
1547,47
1548,113
1549,225
1550,18
1551,64
1552,44
1553,21
1554,49
1555,129
1556,54
1557,31
1558,102
1559,48
1560,146
1561,33
1562,42
1563,24
1564,90
1565,89
1566,195
1567,57
1568,141
1569,39
1570,101
1571,444
1572,46
1573,80
1574,42
1575,20
1576,118
1577,73
1578,44
1579,83
1580,27
1581,92
1582,33
1583,47
1584,126
1585,93
1586,114
1587,161
1588,75
1589,173
1590,29
1591,34
1592,229
1593,72
1594,14
1595,164
1596,188
1597,17
1598,32
1599,23
1600,73
1601,13
1602,56
1603,72
1604,23
1605,29
1606,91
1607,39
1608,114
1609,91
1610,86
1611,149
1612,62
1613,79
1614,49
1615,206
1616,29
1617,41
1618,32
1619,11
1620,82
1621,152
1622,256
1623,65
1624,53
1625,183
1626,30
1627,35
1628,91
1629,105
1630,30
1631,35
1632,184
1633,55
1634,77
1635,51
1636,132
1637,138
1638,36
1639,122
1640,8
1641,26
1642,98
1643,71
1644,126
1645,32
1646,59
1647,133
1648,91
1649,44
1650,81
1651,77
1652,122
1653,91
1654,118
1655,92
1656,200
1657,112
1658,208
1659,148
1660,160
1661,54
1662,83
1663,77
1664,7
1665,36
1666,87
1667,41
1668,40
1669,91
1670,116
1671,56
1672,28
1673,11
1674,74
1675,315
1676,138
1677,58
1678,112
1679,113
1680,101
1681,20
1682,31
1683,66
1684,156
1685,48
1686,28
1687,167
1688,49
1689,99
1690,70
1691,298
1692,25
1693,162
1694,161
1695,71
1696,20
1697,12
1698,31
1699,98
1700,128
1701,61
1702,22
1703,20
1704,35
1705,14
1706,45
1707,98
1708,67
1709,135
1710,115
1711,26
1712,105
1713,69
1714,38
1715,32
1716,24
1717,88
1718,80
1719,8
1720,76
1721,6
1722,191
1723,97
1724,92
1725,42
1726,38
1727,42
1728,51
1729,93
1730,196
1731,93
1732,35
1733,59
1734,33
1735,158
1736,60
1737,92
1738,241
1739,121
1740,174
1741,161
1742,101
1743,342
1744,40
1745,77
1746,23
1747,185
1748,69
1749,49
1750,68
1751,64
1752,14
1753,50
1754,42
1755,85
1756,9
1757,172
1758,98
1759,56
1760,6
1761,47
1762,40
1763,30
1764,52
1765,28
1766,17
1767,82
1768,164
1769,35
1770,21
1771,118
1772,58
1773,97
1774,93
1775,61
1776,65
1777,26
1778,67
1779,157
1780,30
1781,96
1782,44
1783,55
1784,118
1785,37
1786,177
1787,229
1788,153
1789,121
1790,81
1791,74
1792,162
1793,272
1794,20
1795,273
1796,64
1797,41
1798,81
1799,33
1800,161
1801,49
1802,19
1803,123
1804,94
1805,142
1806,138
1807,52
1808,204
1809,15
1810,46
1811,105
1812,30
1813,87
1814,60
1815,66
1816,72
1817,38
1818,102
1819,72
1820,87
1821,67
1822,58
1823,128
1824,91
1825,41
1826,21
1827,21
1828,93
1829,75
1830,119
1831,263
1832,86
1833,152
1834,82
1835,77
1836,161
1837,18
1838,7
1839,56
1840,17
1841,51
1842,63
1843,45
1844,31
1845,56
1846,125
1847,142
1848,12
1849,58
1850,159
1851,30
1852,253
1853,33
1854,48
1855,22
1856,81
1857,144
1858,29
1859,44
1860,85
1861,30
1862,375
1863,166
1864,5
1865,63
1866,11
1867,68
1868,22
1869,143
1870,113
1871,9
1872,69
1873,43
1874,110
1875,49
1876,69
1877,62
1878,6
1879,74
1880,132
1881,16
1882,195
1883,51
1884,119
1885,18
1886,97
1887,7
1888,16
1889,119
1890,135
1891,27
1892,56
1893,67
1894,210
1895,37
1896,52
1897,64
1898,27
1899,24
1900,11
1901,75
1902,48
1903,184
1904,53
1905,148
1906,67
1907,46
1908,117
1909,102
1910,31
1911,102
1912,79
1913,275
1914,46
1915,8
1916,40
1917,41
1918,69
1919,35
1920,19
1921,189
1922,22
1923,50
1924,63
1925,36
1926,99
1927,17
1928,66
1929,84
1930,39
1931,65
1932,51
1933,100
1934,76
1935,63
1936,8
1937,68
1938,53
1939,74
1940,89
1941,22
1942,61
1943,43
1944,20
1945,26
1946,73
1947,249
1948,178
1949,24
1950,60
1951,61
1952,70
1953,89
1954,62
1955,138
1956,33
1957,12
1958,105
1959,116
1960,72
1961,139
1962,28
1963,39
1964,34
1965,35
1966,11
1967,19
1968,160
1969,44
1970,89
1971,83
1972,77
1973,172
1974,96
1975,178
1976,90
1977,18
1978,58
1979,33
1980,40
1981,4
1982,16
1983,35
1984,66
1985,193
1986,79
1987,25
1988,163
1989,12
1990,52
1991,35
1992,116
1993,114
1994,87
1995,180
1996,80
1997,55
1998,42
1999,68
2000,153
2001,95
2002,27
2003,155
2004,63
2005,144
2006,72
2007,122
2008,48
2009,60
2010,138
2011,100
2012,141
2013,58
2014,98
2015,63
2016,348
2017,30
2018,10
2019,64
2020,201
2021,73
2022,147
2023,29
2024,23
2025,110
2026,51
2027,135
2028,105
2029,48
2030,38
2031,213
2032,83
2033,105
2034,48
2035,29
2036,97
2037,87
2038,23
2039,38
2040,29
2041,118
2042,81
2043,120
2044,53
2045,33
2046,58
2047,28
2048,110
2049,29
2050,82
2051,7
2052,82
2053,6
2054,42
2055,61
2056,263
2057,34
2058,161
2059,71
2060,53
2061,75
2062,57
2063,40
2064,57
2065,144
2066,51
2067,149
2068,151
2069,143
2070,42
2071,98
2072,114
2073,124
2074,137
2075,48
2076,43
2077,58
2078,23
2079,49
2080,38
2081,30
2082,46
2083,42
2084,72
2085,41
2086,47
2087,40
2088,179
2089,55
2090,50
2091,34
2092,255
2093,290
2094,78
2095,60
2096,69
2097,106
2098,93
2099,31
2100,67
2101,27
2102,12
2103,20
2104,16
2105,66
2106,80
2107,126
2108,74
2109,128
2110,40
2111,78
2112,145
2113,76
2114,40
2115,43
2116,8
2117,27
2118,74
2119,137
2120,121
2121,67
2122,99
2123,69
2124,22
2125,59
2126,97
2127,25
2128,28
2129,134
2130,98
2131,48
2132,22
2133,139
2134,27
2135,72
2136,32
2137,135
2138,26
2139,18
2140,61
2141,48
2142,211
2143,100
2144,29
2145,6
2146,10
2147,96
2148,29
2149,54
2150,76
2151,20
2152,12
2153,130
2154,27
2155,21
2156,107
2157,97
2158,79
2159,34
2160,23
2161,11
2162,42
2163,43
2164,49
2165,14
2166,70
2167,140
2168,60
2169,26
2170,44
2171,236
2172,88
2173,41
2174,117
2175,119
2176,50
2177,36
2178,68
2179,65
2180,35
2181,16
2182,213
2183,32
2184,47
2185,41
2186,42
2187,62
2188,82
2189,104
2190,21
2191,100
2192,165
2193,16
2194,125
2195,82
2196,16
2197,127
2198,34
2199,53
2200,179
2201,36
2202,118
2203,10
2204,67
2205,52
2206,82
2207,60
2208,38
2209,86
2210,14
2211,71
2212,62
2213,104
2214,72
2215,129
2216,72
2217,133
2218,150
2219,15
2220,42
2221,67
2222,86
2223,29
2224,84
2225,228
2226,104
2227,124
2228,140
2229,103
2230,116
2231,131
2232,104
2233,19
2234,46
2235,79
2236,169
2237,55
2238,47
2239,132
2240,10
2241,29
2242,163
2243,51
2244,141
2245,116
2246,103
2247,66
2248,32
2249,74
2250,159
2251,70
2252,11
2253,58
2254,83
2255,168
2256,70
2257,26
2258,98
2259,64
2260,253
2261,94
2262,34
2263,90
2264,86
2265,48
2266,163
2267,76
2268,114
2269,91
2270,2
2271,99
2272,46
2273,351
2274,45
2275,208
2276,22
2277,40
2278,107
2279,90
2280,76
2281,68
2282,10
2283,52
2284,22
2285,29
2286,138
2287,53
2288,72
2289,14
2290,37
2291,121
2292,33
2293,10
2294,197
2295,151
2296,64
2297,119
2298,71
2299,176
2300,2
2301,11
2302,244
2303,18
2304,52
2305,46
2306,11
2307,38
2308,84
2309,26
2310,78
2311,36
2312,84
2313,47
2314,6
2315,117
2316,82
2317,21
2318,47
2319,21
2320,43
2321,147
2322,258
2323,66
2324,35
2325,9
2326,41
2327,145
2328,89
2329,97
2330,90
2331,17
2332,313
2333,82
2334,98
2335,178
2336,162
2337,22
2338,73
2339,278
2340,15
2341,6
2342,29
2343,110
2344,65
2345,190
2346,56
2347,19
2348,130
2349,19
2350,36
2351,26
2352,41
2353,277
2354,9
2355,26
2356,121
2357,100
2358,153
2359,40
2360,50
2361,102
2362,29
2363,255
2364,69
2365,8
2366,83
2367,9
2368,115
2369,156
2370,52
2371,28
2372,27
2373,88
2374,34
2375,237
2376,70
2377,65
2378,69
2379,78
2380,48
2381,168
2382,31
2383,179
2384,8
2385,107
2386,36
2387,41
2388,153
2389,87
2390,79
2391,40
2392,42
2393,61
2394,139
2395,224
2396,68
2397,112
2398,32
2399,17
2400,40
2401,28
2402,33
2403,160
2404,122
2405,19
2406,78
2407,34
2408,110
2409,125
2410,78
2411,77
2412,4
2413,54
2414,109
2415,27
2416,109
2417,197
2418,17
2419,75
2420,22
2421,9
2422,24
2423,81
2424,23
2425,24
2426,17
2427,187
2428,105
2429,25
2430,221
2431,6
2432,150
2433,66
2434,20
2435,58
2436,88
2437,10
2438,126
2439,64
2440,95
2441,168
2442,103
2443,68
2444,87
2445,78
2446,29
2447,152
2448,55
2449,60
2450,108
2451,69
2452,107
2453,12
2454,170
2455,53
2456,47
2457,31
2458,17
2459,111
2460,123
2461,84
2462,239
2463,23
2464,64
2465,85
2466,79
2467,17
2468,73
2469,115
2470,111
2471,131
2472,14
2473,35
2474,30
2475,28
2476,56
2477,46
2478,39
2479,17
2480,122
2481,236
2482,96
2483,54
2484,169
2485,283
2486,62
2487,39
2488,106
2489,23
2490,144
2491,116
2492,74
2493,47
2494,111
2495,56
2496,84
2497,33
2498,122
2499,157
2500,60
2501,18
2502,37
2503,92
2504,143
2505,125
2506,88
2507,17
2508,169
2509,81
2510,96
2511,75
2512,43
2513,193
2514,132
2515,145
2516,157
2517,76
2518,139
2519,92
2520,19
2521,42
2522,70
2523,34
2524,38
2525,50
2526,154
2527,327
2528,35
2529,60
2530,136
2531,21
2532,54
2533,18
2534,44
2535,69
2536,38
2537,20
2538,53
2539,81
2540,76
2541,192
2542,176
2543,138
2544,69
2545,222
2546,165
2547,48
2548,59
2549,207
2550,65
2551,143
2552,68
2553,71
2554,30
2555,130
2556,106
2557,81
2558,135
2559,114
2560,82
2561,70
2562,154
2563,13
2564,50
2565,69
2566,24
2567,164
2568,82
2569,178
2570,32
2571,29
2572,150
2573,24
2574,31
2575,34
2576,27
2577,90
2578,25
2579,35
2580,43
2581,179
2582,221
2583,38
2584,29
2585,25
2586,14
2587,16
2588,164
2589,115
2590,129
2591,141
2592,96
2593,107
2594,98
2595,111
2596,24
2597,49
2598,222
2599,90
2600,20
2601,38
2602,66
2603,48
2604,186
2605,105
2606,71
2607,99
2608,56
2609,40
2610,106
2611,91
2612,101
2613,66
2614,23
2615,39
2616,37
2617,133
2618,15
2619,193
2620,59
2621,154
2622,98
2623,51
2624,21
2625,68
2626,22
2627,11
2628,63
2629,131
2630,195
2631,62
2632,121
2633,47
2634,113
2635,29
2636,16
2637,283
2638,71
2639,30
2640,45
2641,222
2642,65
2643,96
2644,70
2645,75
2646,13
2647,52
2648,163
2649,113
2650,57
2651,152
2652,20
2653,258
2654,58
2655,100
2656,104
2657,7
2658,42
2659,77
2660,24
2661,31
2662,20
2663,50
2664,9
2665,31
2666,71
2667,86
2668,61
2669,24
2670,46
2671,33
2672,20
2673,112
2674,96
2675,54
2676,18
2677,50
2678,119
2679,88
2680,126
2681,133
2682,91
2683,32
2684,88
2685,21
2686,25
2687,29
2688,10
2689,76
2690,2
2691,85
2692,62
2693,145
2694,9
2695,29
2696,30
2697,41
2698,50
2699,31
2700,101
2701,173
2702,23
2703,93
2704,99
2705,25
2706,118
2707,124
2708,123
2709,66
2710,55
2711,26
2712,102
2713,29
2714,127
2715,259
2716,21
2717,18
2718,43
2719,57
2720,92
2721,31
2722,15
2723,63
2724,113
2725,227
2726,15
2727,121
2728,6
2729,57
2730,47
2731,39
2732,38
2733,79
2734,41
2735,50
2736,49
2737,51
2738,65
2739,81
2740,19
2741,37
2742,86
2743,226
2744,74
2745,36
2746,63
2747,80
2748,190
2749,120
2750,85
2751,50
2752,96
2753,78
2754,31
2755,137
2756,62
2757,57
2758,74
2759,79
2760,19
2761,69
2762,45
2763,184
2764,69
2765,69
2766,23
2767,428
2768,21
2769,62
2770,45
2771,53
2772,91
2773,95
2774,90
2775,128
2776,158
2777,94
2778,52
2779,98
2780,126
2781,9
2782,166
2783,50
2784,49
2785,15
2786,207
2787,13
2788,296
2789,50
2790,15
2791,61
2792,34
2793,33
2794,31
2795,74
2796,54
2797,36
2798,21
2799,8
2800,57
2801,182
2802,222
2803,108
2804,59
2805,231
2806,89
2807,128
2808,105
2809,92
2810,73
2811,43
2812,108
2813,46
2814,119
2815,56
2816,7
2817,127
2818,64
2819,150
2820,43
2821,133
2822,58
2823,107
2824,363
2825,185
2826,64
2827,49
2828,52
2829,160
2830,65
2831,34
2832,140
2833,51
2834,95
2835,19
2836,60
2837,285
2838,173
2839,116
2840,115
2841,303
2842,266
2843,27
2844,110
2845,67
2846,353
2847,78
2848,43
2849,51
2850,29
2851,110
2852,64
2853,14
2854,155
2855,36
2856,118
2857,128
2858,31
2859,61
2860,66
2861,78
2862,34
2863,15
2864,97
2865,112
2866,43
2867,75
2868,54
2869,38
2870,22
2871,75
2872,13
2873,93
2874,25
2875,37
2876,30
2877,157
2878,156
2879,170
2880,43
2881,86
2882,36
2883,65
2884,129
2885,205
2886,14
2887,16
2888,61
2889,239
2890,96
2891,79
2892,40
2893,37
2894,21
2895,6
2896,21
2897,57
2898,19
2899,76
2900,87
2901,71
2902,124
2903,72
2904,31
2905,52
2906,36
2907,45
2908,27
2909,53
2910,10
2911,90
2912,215
2913,125
2914,58
2915,41
2916,50
2917,19
2918,160
2919,134
2920,61
2921,25
2922,154
2923,77
2924,86
2925,20
2926,10
2927,53
2928,12
2929,268
2930,88
2931,99
2932,83
2933,24
2934,88
2935,73
2936,41
2937,79
2938,54
2939,97
2940,120
2941,14
2942,34
2943,51
2944,102
2945,68
2946,25
2947,75
2948,113
2949,200
2950,152
2951,49
2952,35
2953,81
2954,170
2955,15
2956,15
2957,65
2958,134
2959,16
2960,21
2961,59
2962,145
2963,61
2964,47
2965,85
2966,19
2967,175
2968,22
2969,24
2970,121
2971,100
2972,68
2973,51
2974,70
2975,39
2976,78
2977,43
2978,110
2979,123
2980,23
2981,21
2982,115
2983,24
2984,49
2985,120
2986,45
2987,87
2988,26
2989,175
2990,59
2991,118
2992,80
2993,48
2994,67
2995,94
2996,30
2997,14
