,0
692,19
693,70
694,87
695,81
696,22
697,77
698,93
699,43
700,77
701,85
702,102
703,74
704,52
705,322
706,62
707,34
708,77
709,32
710,5
711,41
712,113
713,93
714,86
715,50
716,32
717,39
718,76
719,27
720,94
721,86
722,44
723,52
724,59
725,92
726,29
727,32
728,74
729,90
730,68
731,86
732,129
733,72
734,20
735,35
736,142
737,62
738,51
739,130
740,108
741,114
742,48
743,61
744,107
745,50
746,78
747,266
748,109
749,49
750,70
751,181
752,83
753,159
754,96
755,115
756,64
757,122
758,70
759,48
760,53
761,79
762,162
763,31
764,126
765,124
766,47
767,124
768,46
769,57
770,45
771,243
772,100
773,180
774,42
775,69
776,15
777,115
778,63
779,35
780,91
781,18
782,25
783,125
784,113
785,139
786,228
787,60
788,108
789,53
790,43
791,35
792,54
793,117
794,15
795,71
796,63
797,51
798,60
799,66
800,81
801,53
802,107
803,77
804,12
805,153
806,30
807,71
808,157
809,41
810,78
811,60
812,124
813,112
814,138
815,100
816,88
817,59
818,194
819,38
820,95
821,63
822,47
823,55
824,35
825,85
826,58
827,142
828,94
829,61
830,82
831,101
832,112
833,34
834,92
835,74
836,86
837,170
838,99
839,128
840,120
841,56
842,29
843,61
844,48
845,81
846,52
847,89
848,45
849,15
850,73
851,22
852,97
853,42
854,27
855,68
856,85
857,32
858,99
859,33
860,101
861,195
862,41
863,104
864,57
865,84
866,58
867,97
868,12
869,60
870,51
871,58
872,80
873,119
874,42
875,98
876,148
877,26
878,54
879,106
880,39
881,71
882,121
883,234
884,48
885,57
886,53
887,124
888,96
889,125
890,57
891,33
892,32
893,102
894,44
895,113
896,41
897,119
898,102
899,12
900,74
901,117
902,173
903,35
904,54
905,37
906,98
907,254
908,61
909,27
910,81
911,42
912,89
913,70
914,73
915,18
916,20
917,59
918,36
919,100
920,126
921,76
922,11
923,99
924,40
925,49
926,37
927,24
928,39
929,46
930,29
931,109
932,42
933,40
934,114
935,125
936,29
937,137
938,94
939,95
940,53
941,131
942,6
943,106
944,123
945,26
946,19
947,36
948,177
949,55
950,62
951,92
952,43
953,51
954,70
955,89
956,71
957,66
958,73
959,60
960,80
961,58
962,22
963,31
964,21
965,63
966,118
967,25
968,120
969,98
970,69
971,72
972,100
973,69
974,64
975,17
976,58
977,112
978,61
979,27
980,48
981,66
982,31
983,50
984,52
985,184
986,77
987,73
988,97
989,82
990,64
991,167
992,44
993,94
994,82
995,97
996,148
997,15
998,104
999,87
1000,108
1001,41
1002,84
1003,96
1004,16
1005,42
1006,136
1007,56
1008,82
1009,68
1010,55
1011,42
1012,37
1013,50
1014,48
1015,139
1016,93
1017,125
1018,157
1019,57
1020,33
1021,76
1022,113
1023,82
1024,108
1025,51
1026,113
1027,53
1028,63
1029,58
1030,30
1031,51
1032,29
1033,113
1034,217
1035,80
1036,76
1037,83
1038,58
1039,55
1040,73
1041,43
1042,103
1043,41
1044,133
1045,125
1046,83
1047,114
1048,75
1049,49
1050,83
1051,51
1052,48
1053,63
1054,133
1055,32
1056,137
1057,90
1058,35
1059,73
1060,99
1061,47
1062,87
1063,14
1064,90
1065,100
1066,75
1067,127
1068,54
1069,33
1070,164
1071,86
1072,38
1073,93
1074,61
1075,107
1076,86
1077,38
1078,132
1079,85
1080,54
1081,35
1082,54
1083,74
1084,64
1085,51
1086,51
1087,57
1088,29
1089,214
1090,129
1091,37
1092,40
1093,203
1094,24
1095,99
1096,81
1097,74
1098,70
1099,84
1100,62
1101,183
1102,85
1103,141
1104,54
1105,81
1106,74
1107,103
1108,118
1109,187
1110,29
1111,24
1112,112
1113,34
1114,55
1115,57
1116,76
1117,49
1118,96
1119,120
1120,179
1121,95
1122,90
1123,61
1124,163
1125,31
1126,132
1127,101
1128,101
1129,91
1130,48
1131,256
1132,113
1133,66
1134,69
1135,54
1136,70
1137,37
1138,74
1139,12
1140,33
1141,41
1142,61
1143,114
1144,115
1145,45
1146,142
1147,42
1148,46
1149,44
1150,27
1151,95
1152,61
1153,46
1154,43
1155,36
1156,136
1157,94
1158,223
1159,125
1160,110
1161,210
1162,70
1163,42
1164,26
1165,133
1166,17
1167,52
1168,102
1169,47
1170,100
1171,72
1172,30
1173,69
1174,77
1175,29
1176,101
1177,28
1178,69
1179,84
1180,42
1181,54
1182,93
1183,29
1184,55
1185,10
1186,192
1187,67
1188,92
1189,92
1190,41
1191,171
1192,49
1193,25
1194,93
1195,78
1196,97
1197,73
1198,68
1199,79
1200,18
1201,35
1202,18
1203,53
1204,63
1205,105
1206,107
1207,24
1208,23
1209,43
1210,96
1211,57
1212,68
1213,31
1214,51
1215,72
1216,53
1217,41
1218,68
1219,42
1220,95
1221,184
1222,61
1223,34
1224,157
1225,138
1226,119
1227,23
1228,150
1229,27
1230,66
1231,73
1232,75
1233,73
1234,156
1235,41
1236,54
1237,136
1238,37
1239,173
1240,73
1241,104
1242,212
1243,41
1244,48
1245,116
1246,93
1247,79
1248,166
1249,36
1250,98
1251,89
1252,74
1253,53
1254,105
1255,80
1256,34
1257,54
1258,50
1259,11
1260,107
1261,120
1262,152
1263,55
1264,106
1265,86
1266,40
1267,122
1268,46
1269,48
1270,113
1271,61
1272,31
1273,79
1274,121
1275,58
1276,109
1277,155
1278,38
1279,71
1280,122
1281,147
1282,60
1283,64
1284,60
1285,108
1286,81
1287,119
1288,78
1289,21
1290,68
1291,25
1292,31
1293,125
1294,127
1295,76
1296,57
1297,115
1298,142
1299,29
1300,69
1301,60
1302,28
1303,104
1304,55
1305,60
1306,112
1307,77
1308,75
1309,171
1310,11
1311,73
1312,127
1313,95
1314,65
1315,26
1316,71
1317,80
1318,16
1319,54
1320,221
1321,190
1322,28
1323,183
1324,26
1325,13
1326,82
1327,135
1328,5
1329,34
1330,54
1331,46
1332,101
1333,255
1334,70
1335,10
1336,201
1337,41
1338,71
1339,52
1340,48
1341,46
1342,24
1343,60
1344,64
1345,30
1346,66
1347,39
1348,37
1349,32
1350,59
1351,74
1352,111
1353,81
1354,128
1355,103
1356,258
1357,77
1358,97
1359,122
1360,85
1361,80
1362,48
1363,82
1364,48
1365,48
1366,199
1367,75
1368,155
1369,62
1370,64
1371,33
1372,28
1373,99
1374,236
1375,93
1376,73
1377,57
1378,119
1379,116
1380,114
1381,83
1382,52
1383,74
1384,75
1385,50
1386,86
1387,38
1388,24
1389,57
1390,48
1391,20
1392,111
1393,85
1394,83
1395,147
1396,36
1397,53
1398,40
1399,146
1400,98
1401,105
1402,31
1403,80
1404,19
1405,21
1406,115
1407,30
1408,112
1409,109
1410,106
1411,190
1412,101
1413,74
1414,32
1415,84
1416,74
1417,51
1418,42
1419,88
1420,17
1421,139
1422,67
1423,37
1424,81
1425,61
1426,31
1427,130
1428,91
1429,140
1430,24
1431,48
1432,96
1433,82
1434,138
1435,41
1436,29
1437,36
1438,50
1439,117
1440,116
1441,84
1442,38
1443,92
1444,89
1445,116
1446,29
1447,38
1448,76
1449,97
1450,35
1451,102
1452,48
1453,30
1454,81
1455,111
1456,46
1457,148
1458,113
1459,64
1460,25
1461,72
1462,63
1463,128
1464,135
1465,45
1466,57
1467,85
1468,102
1469,152
1470,19
1471,175
1472,15
1473,130
1474,20
1475,38
1476,71
1477,69
1478,44
1479,173
1480,72
1481,191
1482,113
1483,83
1484,54
1485,43
1486,112
1487,33
1488,101
1489,60
1490,98
1491,54
1492,125
1493,43
1494,15
1495,181
1496,72
1497,170
1498,134
1499,95
1500,104
1501,99
1502,40
1503,36
1504,77
1505,87
1506,135
1507,75
1508,234
1509,123
1510,105
1511,16
1512,26
1513,38
1514,56
1515,22
1516,75
1517,70
1518,33
1519,48
1520,32
1521,69
1522,89
1523,47
1524,7
1525,98
1526,169
1527,76
1528,49
1529,50
1530,59
1531,83
1532,91
1533,181
1534,67
1535,74
1536,156
1537,42
1538,23
1539,115
1540,70
1541,38
1542,61
1543,27
1544,101
1545,44
1546,78
1547,62
1548,90
1549,119
1550,112
1551,245
1552,97
1553,128
1554,45
1555,47
1556,26
1557,23
1558,65
1559,56
1560,57
1561,54
1562,100
1563,98
1564,95
1565,65
1566,69
1567,8
1568,119
1569,53
1570,72
1571,34
1572,37
1573,83
1574,119
1575,125
1576,43
1577,31
1578,48
1579,50
1580,54
1581,41
1582,66
1583,35
1584,41
1585,74
1586,63
1587,51
1588,71
1589,22
1590,121
1591,93
1592,196
1593,51
1594,31
1595,30
1596,114
1597,69
1598,53
1599,71
1600,39
1601,99
1602,137
1603,35
1604,52
1605,30
1606,36
1607,148
1608,66
1609,197
1610,72
1611,41
1612,74
1613,78
1614,82
1615,80
1616,127
1617,45
1618,29
1619,58
1620,47
1621,55
1622,77
1623,130
1624,58
1625,95
1626,35
1627,89
1628,130
1629,51
1630,41
1631,56
1632,92
1633,63
1634,47
1635,42
1636,108
1637,109
1638,237
1639,101
1640,152
1641,59
1642,163
1643,160
1644,71
1645,71
1646,54
1647,140
1648,32
1649,46
1650,21
1651,144
1652,65
1653,36
1654,128
1655,112
1656,92
1657,64
1658,90
1659,180
1660,36
1661,85
1662,145
1663,22
1664,198
1665,72
1666,117
1667,41
1668,92
1669,65
1670,17
1671,19
1672,50
1673,116
1674,48
1675,35
1676,42
1677,76
1678,95
1679,236
1680,111
1681,25
1682,105
1683,60
1684,74
1685,108
1686,142
1687,28
1688,99
1689,51
1690,52
1691,37
1692,91
1693,85
1694,155
1695,127
1696,82
1697,80
1698,130
1699,34
1700,87
1701,65
1702,17
1703,126
1704,89
1705,61
1706,36
1707,37
1708,56
1709,54
1710,205
1711,51
1712,48
1713,50
1714,100
1715,52
1716,143
1717,31
1718,40
1719,100
1720,125
1721,81
1722,23
1723,18
1724,67
1725,33
1726,65
1727,70
1728,162
1729,181
1730,50
1731,9
1732,59
1733,58
1734,210
1735,201
1736,59
1737,108
1738,46
1739,110
1740,41
1741,141
1742,50
1743,47
1744,46
1745,63
1746,135
1747,80
1748,76
1749,70
1750,12
1751,60
1752,68
1753,46
1754,50
1755,38
1756,130
1757,91
1758,31
1759,85
1760,169
1761,165
1762,72
1763,196
1764,64
1765,42
1766,32
1767,78
1768,45
1769,117
1770,28
1771,72
1772,89
1773,40
1774,102
1775,76
1776,85
1777,119
1778,108
1779,37
1780,186
1781,86
1782,36
1783,189
1784,161
1785,24
1786,41
1787,52
1788,25
1789,47
1790,127
1791,130
1792,80
1793,95
1794,36
1795,89
1796,74
1797,148
1798,92
1799,186
1800,105
1801,89
1802,52
1803,98
1804,97
1805,60
1806,130
1807,36
1808,100
1809,32
1810,89
1811,92
1812,68
1813,49
1814,18
1815,72
1816,17
1817,66
1818,91
1819,58
1820,59
1821,158
1822,40
1823,68
1824,95
1825,21
1826,119
1827,112
1828,53
1829,33
1830,103
1831,16
1832,121
1833,43
1834,136
1835,111
1836,111
1837,196
1838,102
1839,41
1840,54
1841,64
1842,92
1843,144
1844,103
1845,51
1846,86
1847,56
1848,114
1849,153
1850,94
1851,65
1852,150
1853,116
1854,157
1855,64
1856,153
1857,34
1858,69
1859,105
1860,19
1861,200
1862,17
1863,98
1864,30
1865,47
1866,76
1867,18
1868,81
1869,31
1870,73
1871,48
1872,131
1873,14
1874,117
1875,82
1876,46
1877,77
1878,85
1879,45
1880,19
1881,32
1882,46
1883,70
1884,63
1885,75
1886,58
1887,67
1888,192
1889,158
1890,65
1891,50
1892,96
1893,56
1894,131
1895,63
1896,56
1897,87
1898,85
1899,54
1900,18
1901,91
1902,57
1903,21
1904,115
1905,55
1906,120
1907,58
1908,92
1909,87
1910,265
1911,68
1912,83
1913,102
1914,38
1915,168
1916,87
1917,115
1918,108
1919,118
1920,102
1921,39
1922,94
1923,17
1924,242
1925,32
1926,62
1927,37
1928,41
1929,35
1930,40
1931,63
1932,186
1933,122
1934,64
1935,50
1936,54
1937,69
1938,31
1939,68
1940,71
1941,49
1942,49
1943,74
1944,51
1945,104
1946,63
1947,38
1948,72
1949,57
1950,141
1951,232
1952,56
1953,138
1954,136
1955,33
1956,65
1957,74
1958,149
1959,12
1960,25
1961,85
1962,83
1963,46
1964,15
1965,35
1966,101
1967,20
1968,74
1969,66
1970,103
1971,34
1972,73
1973,157
1974,70
1975,68
1976,36
1977,71
1978,138
1979,88
1980,161
1981,32
1982,37
1983,29
1984,34
1985,113
1986,93
1987,30
1988,59
1989,94
1990,16
1991,28
1992,29
1993,32
1994,61
1995,51
1996,37
1997,200
1998,181
1999,44
2000,34
2001,66
2002,25
2003,53
2004,34
2005,76
2006,54
2007,114
2008,68
2009,74
2010,117
2011,127
2012,49
2013,142
2014,73
2015,96
2016,135
2017,137
2018,81
2019,47
2020,142
2021,59
2022,41
2023,44
2024,102
2025,72
2026,79
2027,66
2028,56
2029,88
2030,94
2031,70
2032,54
2033,49
2034,40
2035,130
2036,35
2037,33
2038,46
2039,41
2040,78
2041,83
2042,98
2043,105
2044,63
2045,139
2046,138
2047,84
2048,45
2049,126
2050,89
2051,34
2052,71
2053,55
2054,54
2055,83
2056,30
2057,99
2058,159
2059,71
2060,98
2061,87
2062,56
2063,50
2064,165
2065,120
2066,34
2067,43
2068,52
2069,97
2070,115
2071,105
2072,65
2073,167
2074,67
2075,48
2076,29
2077,60
2078,10
2079,114
2080,79
2081,101
2082,43
2083,109
2084,66
2085,52
2086,60
2087,12
2088,19
2089,24
2090,101
2091,106
2092,134
2093,147
2094,19
2095,23
2096,16
2097,54
2098,88
2099,86
2100,54
2101,67
2102,28
2103,178
2104,55
2105,83
2106,96
2107,29
2108,87
2109,114
2110,77
2111,97
2112,160
2113,55
2114,38
2115,66
2116,81
2117,136
2118,54
2119,61
2120,41
2121,54
2122,19
2123,119
2124,106
2125,32
2126,42
2127,72
2128,56
2129,168
2130,96
2131,92
2132,76
2133,15
2134,114
2135,130
2136,50
2137,180
2138,30
2139,68
2140,33
2141,67
2142,93
2143,99
2144,77
2145,89
2146,32
2147,70
2148,104
2149,43
2150,104
2151,55
2152,74
2153,45
2154,87
2155,24
2156,133
2157,28
2158,117
2159,39
2160,132
2161,140
2162,86
2163,91
2164,63
2165,78
2166,142
2167,47
2168,50
2169,105
2170,82
2171,143
2172,179
2173,74
2174,141
2175,37
2176,156
2177,61
2178,75
2179,64
2180,117
2181,113
2182,138
2183,125
2184,74
2185,99
2186,40
2187,43
2188,10
2189,95
2190,67
2191,85
2192,37
2193,18
2194,72
2195,128
2196,18
2197,42
2198,85
2199,64
2200,62
2201,43
2202,48
2203,18
2204,68
2205,163
2206,86
2207,38
2208,36
2209,51
2210,83
2211,65
2212,41
2213,98
2214,35
2215,72
2216,116
2217,180
2218,185
2219,150
2220,138
2221,84
2222,48
2223,123
2224,121
2225,91
2226,65
2227,128
2228,41
2229,51
2230,24
2231,103
2232,25
2233,174
2234,161
2235,124
2236,106
2237,55
2238,93
2239,13
2240,27
2241,76
2242,168
2243,100
2244,49
2245,102
2246,144
2247,72
2248,81
2249,84
2250,79
2251,108
2252,150
2253,90
2254,109
2255,67
2256,112
2257,195
2258,44
2259,60
2260,19
2261,48
2262,76
2263,132
2264,112
2265,129
2266,44
2267,47
2268,25
2269,63
2270,11
2271,136
2272,204
2273,100
2274,57
2275,19
2276,31
2277,62
2278,23
2279,51
2280,133
2281,9
2282,41
2283,163
2284,57
2285,118
2286,28
2287,115
2288,79
2289,130
2290,69
2291,68
2292,31
2293,128
2294,26
2295,52
2296,77
2297,234
2298,69
2299,35
2300,133
2301,134
2302,61
2303,38
2304,36
2305,50
2306,67
2307,188
2308,166
2309,142
2310,108
2311,21
2312,167
2313,120
2314,12
2315,51
2316,110
2317,82
2318,108
2319,120
2320,284
2321,59
2322,135
2323,81
2324,62
2325,47
2326,22
2327,25
2328,37
2329,57
2330,28
2331,18
2332,108
2333,62
2334,18
2335,75
2336,37
2337,105
2338,94
2339,22
2340,33
2341,60
2342,99
2343,35
2344,55
2345,62
2346,101
2347,73
2348,18
2349,99
2350,74
2351,140
2352,45
2353,29
2354,84
2355,42
2356,93
2357,39
2358,63
2359,134
2360,56
2361,72
2362,76
2363,79
2364,71
2365,164
2366,155
2367,69
2368,12
2369,21
2370,40
2371,32
2372,96
2373,71
2374,83
2375,65
2376,199
2377,51
2378,39
2379,22
2380,141
2381,26
2382,87
2383,36
2384,163
2385,102
2386,84
2387,113
2388,115
2389,99
2390,192
2391,68
2392,48
2393,65
2394,37
2395,52
2396,155
2397,58
2398,38
2399,75
2400,72
2401,139
2402,38
2403,118
2404,55
2405,84
2406,81
2407,52
2408,83
2409,75
2410,33
2411,153
2412,107
2413,121
2414,208
2415,251
2416,92
2417,83
2418,76
2419,147
2420,56
2421,47
2422,67
2423,72
2424,50
2425,33
2426,167
2427,105
2428,89
2429,179
2430,180
2431,71
2432,130
2433,147
2434,177
2435,27
2436,66
2437,61
2438,46
2439,66
2440,74
2441,68
2442,36
2443,112
2444,65
2445,189
2446,13
2447,57
2448,61
2449,56
2450,36
2451,102
2452,37
2453,131
2454,31
2455,178
2456,51
2457,50
2458,111
2459,46
2460,43
2461,41
2462,119
2463,65
2464,165
2465,48
2466,122
2467,72
2468,98
2469,69
2470,50
2471,76
2472,104
2473,32
2474,57
2475,141
2476,55
2477,111
2478,39
2479,80
2480,56
2481,102
2482,57
2483,239
2484,88
2485,87
2486,66
2487,38
2488,77
2489,86
2490,86
2491,61
2492,10
2493,82
2494,138
2495,67
2496,99
2497,151
2498,24
2499,45
2500,175
2501,66
2502,63
2503,36
2504,103
2505,39
2506,69
2507,55
2508,26
2509,73
2510,117
2511,109
2512,87
2513,128
2514,48
2515,194
2516,91
2517,157
2518,111
2519,105
2520,61
2521,44
2522,77
2523,62
2524,107
2525,60
2526,52
2527,58
2528,116
2529,40
2530,66
2531,118
2532,56
2533,38
2534,72
2535,71
2536,87
2537,59
2538,132
2539,18
2540,30
2541,246
2542,205
2543,108
2544,112
2545,70
2546,110
2547,82
2548,61
2549,64
2550,97
2551,53
2552,86
2553,79
2554,81
2555,149
2556,97
2557,43
2558,68
2559,215
2560,64
2561,78
2562,113
2563,110
2564,57
2565,30
2566,173
2567,100
2568,151
2569,51
2570,46
2571,87
2572,167
2573,63
2574,61
2575,28
2576,147
2577,113
2578,160
2579,75
2580,57
2581,103
2582,98
2583,21
2584,40
2585,107
2586,94
2587,25
2588,48
2589,95
2590,85
2591,25
2592,69
2593,76
2594,35
2595,62
2596,31
2597,215
2598,37
2599,101
2600,71
2601,23
2602,60
2603,76
2604,34
2605,32
2606,202
2607,101
2608,37
2609,64
2610,14
2611,23
2612,30
2613,105
2614,40
2615,58
2616,130
2617,28
2618,65
2619,44
2620,86
2621,82
2622,124
2623,128
2624,215
2625,157
2626,120
2627,53
2628,181
2629,63
2630,29
2631,51
2632,46
2633,37
2634,31
2635,87
2636,114
2637,113
2638,42
2639,47
2640,141
2641,12
2642,66
2643,148
2644,45
2645,52
2646,174
2647,34
2648,33
2649,120
2650,153
2651,103
2652,28
2653,110
2654,56
2655,83
2656,53
2657,49
2658,27
2659,18
2660,162
2661,58
2662,25
2663,72
2664,106
2665,100
2666,61
2667,66
2668,41
2669,178
2670,114
2671,21
2672,101
2673,206
2674,44
2675,59
2676,78
2677,14
2678,182
2679,31
2680,53
2681,57
2682,56
2683,49
2684,76
2685,59
2686,104
2687,102
2688,46
2689,110
2690,24
2691,85
2692,76
2693,36
2694,26
2695,97
2696,60
2697,69
2698,75
2699,50
2700,95
2701,80
2702,26
2703,116
2704,68
2705,90
2706,82
2707,94
2708,96
2709,30
2710,143
2711,32
2712,77
2713,119
2714,126
2715,126
2716,109
2717,119
2718,159
2719,39
2720,67
2721,212
2722,134
2723,39
2724,154
2725,188
2726,33
2727,9
2728,42
2729,53
2730,158
2731,54
2732,49
2733,35
2734,46
2735,51
2736,83
2737,85
2738,66
2739,17
2740,36
2741,164
2742,145
2743,115
2744,81
2745,59
2746,59
2747,118
2748,78
2749,155
2750,94
2751,27
2752,167
2753,73
2754,83
2755,100
2756,116
2757,155
2758,112
2759,32
2760,37
2761,78
2762,41
2763,48
2764,135
2765,124
2766,49
2767,99
2768,77
2769,44
2770,74
2771,92
2772,61
2773,68
2774,59
2775,206
2776,40
2777,7
2778,49
2779,36
2780,21
2781,81
2782,15
2783,67
2784,91
2785,50
2786,55
2787,96
2788,66
2789,42
2790,18
2791,92
2792,28
2793,56
2794,38
2795,82
2796,58
2797,62
2798,27
2799,70
2800,165
2801,86
2802,37
2803,187
2804,30
2805,84
2806,32
2807,42
2808,57
2809,10
2810,81
2811,22
2812,75
2813,101
2814,47
2815,22
2816,37
2817,62
2818,97
2819,90
2820,43
2821,50
2822,78
2823,73
2824,121
2825,197
2826,62
2827,13
2828,91
2829,42
2830,146
2831,26
2832,76
2833,39
2834,13
2835,197
2836,133
2837,79
2838,71
2839,74
2840,46
2841,60
2842,31
2843,123
2844,93
2845,63
2846,39
2847,100
2848,111
2849,72
2850,144
2851,33
2852,50
2853,40
2854,34
2855,31
2856,134
2857,98
2858,67
2859,220
2860,33
2861,32
2862,15
2863,43
2864,50
2865,40
2866,55
2867,58
2868,126
2869,20
2870,169
2871,34
2872,162
2873,66
2874,93
2875,50
2876,34
2877,13
2878,80
2879,178
2880,70
2881,155
2882,64
2883,85
2884,54
2885,97
2886,49
2887,56
2888,36
2889,137
2890,40
2891,165
2892,110
2893,103
2894,108
2895,79
2896,72
2897,14
2898,152
2899,69
2900,150
2901,86
2902,79
2903,91
2904,76
2905,135
2906,169
2907,173
2908,44
2909,35
2910,63
2911,221
2912,50
2913,90
2914,121
2915,18
2916,159
2917,55
2918,103
2919,123
2920,42
2921,41
2922,59
2923,77
2924,52
2925,174
2926,86
2927,101
2928,55
2929,29
2930,40
2931,63
2932,61
2933,79
2934,113
2935,55
2936,130
2937,45
2938,42
2939,21
2940,133
2941,48
2942,71
2943,40
2944,107
2945,133
2946,91
2947,111
2948,123
2949,43
2950,44
2951,297
2952,146
2953,73
2954,134
2955,84
2956,47
2957,51
2958,43
2959,12
2960,44
2961,33
2962,86
2963,41
2964,31
2965,286
2966,85
2967,177
2968,51
2969,69
2970,89
2971,16
2972,88
2973,233
2974,132
2975,175
2976,61
2977,182
2978,70
2979,83
2980,50
2981,35
2982,57
2983,95
2984,69
2985,132
2986,80
2987,29
2988,73
2989,138
2990,73
2991,78
2992,141
2993,107
2994,49
2995,119
2996,141
2997,88
