,0
1070,188
1071,28
1072,57
1073,121
1074,25
1075,50
1076,14
1077,107
1078,84
1079,39
1080,9
1081,56
1082,30
1083,18
1084,91
1085,94
1086,234
1087,24
1088,38
1089,44
1090,21
1091,88
1092,224
1093,46
1094,82
1095,54
1096,63
1097,42
1098,147
1099,14
1100,51
1101,43
1102,175
1103,122
1104,99
1105,197
1106,40
1107,281
1108,35
1109,54
1110,329
1111,32
1112,44
1113,33
1114,209
1115,43
1116,242
1117,125
1118,210
1119,57
1120,8
1121,46
1122,15
1123,93
1124,25
1125,163
1126,41
1127,145
1128,8
1129,61
1130,8
1131,39
1132,13
1133,6
1134,91
1135,88
1136,22
1137,97
1138,21
1139,68
1140,10
1141,30
1142,280
1143,182
1144,12
1145,37
1146,140
1147,10
1148,45
1149,31
1150,59
1151,86
1152,85
1153,32
1154,36
1155,160
1156,60
1157,11
1158,18
1159,58
1160,73
1161,63
1162,53
1163,135
1164,16
1165,33
1166,2
1167,6
1168,76
1169,177
1170,57
1171,92
1172,270
1173,27
1174,117
1175,8
1176,89
1177,29
1178,1
1179,139
1180,3
1181,246
1182,3
1183,0
1184,32
1185,106
1186,72
1187,43
1188,64
1189,215
1190,56
1191,37
1192,73
1193,47
1194,4
1195,33
1196,19
1197,22
1198,49
1199,148
1200,17
1201,75
1202,84
1203,264
1204,54
1205,55
1206,32
1207,109
1208,3
1209,67
1210,198
1211,35
1212,281
1213,314
1214,29
1215,406
1216,394
1217,44
1218,57
1219,0
1220,146
1221,28
1222,91
1223,25
1224,54
1225,77
1226,40
1227,20
1228,8
1229,1
1230,180
1231,163
1232,8
1233,28
1234,14
1235,62
1236,16
1237,92
1238,40
1239,126
1240,30
1241,32
1242,51
1243,103
1244,40
1245,43
1246,5
1247,96
1248,245
1249,242
1250,62
1251,58
1252,64
1253,47
1254,27
1255,15
1256,55
1257,254
1258,55
1259,8
1260,73
1261,90
1262,87
1263,156
1264,229
1265,185
1266,186
1267,33
1268,35
1269,53
1270,53
1271,116
1272,61
1273,7
1274,38
1275,11
1276,44
1277,43
1278,57
1279,4
1280,5
1281,124
1282,115
1283,17
1284,41
1285,126
1286,184
1287,138
1288,1
1289,59
1290,79
1291,67
1292,87
1293,41
1294,18
1295,93
1296,185
1297,27
1298,33
1299,171
1300,79
1301,76
1302,37
1303,1
1304,138
1305,37
1306,119
1307,80
1308,88
1309,1
1310,106
1311,132
1312,1
1313,67
1314,52
1315,85
1316,110
1317,105
1318,77
1319,111
1320,10
1321,15
1322,122
1323,155
1324,42
1325,4
1326,8
1327,100
1328,37
1329,4
1330,129
1331,241
1332,10
1333,81
1334,18
1335,15
1336,9
1337,28
1338,107
1339,5
1340,44
1341,107
1342,57
1343,106
1344,156
1345,200
1346,53
1347,59
1348,154
1349,128
1350,195
1351,80
1352,55
1353,81
1354,11
1355,303
1356,42
1357,14
1358,71
1359,144
1360,1
1361,45
1362,15
1363,150
1364,74
1365,38
1366,49
1367,86
1368,33
1369,38
1370,73
1371,13
1372,73
1373,135
1374,178
1375,28
1376,73
1377,1
1378,2
1379,70
1380,21
1381,71
1382,42
1383,19
1384,20
1385,78
1386,2
1387,2
1388,4
1389,152
1390,189
1391,55
1392,55
1393,23
1394,109
1395,86
1396,151
1397,50
1398,8
1399,55
1400,15
1401,185
1402,165
1403,187
1404,526
1405,224
1406,32
1407,105
1408,148
1409,140
1410,19
1411,104
1412,96
1413,38
1414,48
1415,143
1416,85
1417,304
1418,28
1419,57
1420,45
1421,87
1422,127
1423,93
1424,263
1425,9
1426,39
1427,107
1428,393
1429,58
1430,53
1431,78
1432,69
1433,45
1434,22
1435,92
1436,45
1437,69
1438,51
1439,12
1440,5
1441,102
1442,6
1443,99
1444,22
1445,103
1446,41
1447,35
1448,84
1449,57
1450,21
1451,25
1452,0
1453,7
1454,43
1455,4
1456,6
1457,67
1458,35
1459,96
1460,399
1461,19
1462,154
1463,83
1464,124
1465,95
1466,43
1467,3
1468,142
1469,2
1470,5
1471,116
1472,11
1473,28
1474,74
1475,40
1476,535
1477,50
1478,2
1479,87
1480,118
1481,53
1482,225
1483,0
1484,104
1485,10
1486,8
1487,4
1488,50
1489,98
1490,21
1491,70
1492,7
1493,63
1494,106
1495,39
1496,40
1497,285
1498,68
1499,78
1500,19
1501,230
1502,36
1503,87
1504,0
1505,34
1506,117
1507,3
1508,166
1509,107
1510,14
1511,13
1512,114
1513,55
1514,2
1515,90
1516,52
1517,2
1518,77
1519,6
1520,290
1521,90
1522,185
1523,202
1524,227
1525,72
1526,111
1527,70
1528,46
1529,6
1530,17
1531,66
1532,387
1533,13
1534,56
1535,64
1536,0
1537,58
1538,200
1539,52
1540,117
1541,86
1542,51
1543,6
1544,25
1545,22
1546,83
1547,420
1548,0
1549,38
1550,31
1551,43
1552,59
1553,134
1554,38
1555,27
1556,19
1557,88
1558,46
1559,115
1560,29
1561,4
1562,110
1563,20
1564,38
1565,70
1566,42
1567,199
1568,94
1569,67
1570,41
1571,114
1572,17
1573,2
1574,188
1575,4
1576,126
1577,81
1578,58
1579,11
1580,73
1581,16
1582,25
1583,109
1584,40
1585,106
1586,83
1587,19
1588,31
1589,15
1590,142
1591,23
1592,4
1593,193
1594,87
1595,45
1596,410
1597,51
1598,1
1599,32
1600,7
1601,0
1602,62
1603,83
1604,121
1605,50
1606,40
1607,77
1608,1
1609,41
1610,113
1611,372
1612,82
1613,280
1614,126
1615,130
1616,136
1617,158
1618,258
1619,123
1620,29
1621,136
1622,123
1623,11
1624,7
1625,49
1626,16
1627,0
1628,67
1629,76
1630,62
1631,910
1632,92
1633,64
1634,145
1635,42
1636,252
1637,80
1638,283
1639,40
1640,180
1641,46
1642,106
1643,13
1644,42
1645,15
1646,0
1647,40
1648,11
1649,5
1650,266
1651,8
1652,227
1653,43
1654,20
1655,209
1656,140
1657,13
1658,50
1659,18
1660,113
1661,59
1662,189
1663,135
1664,34
1665,140
1666,71
1667,23
1668,2
1669,153
1670,22
1671,22
1672,0
1673,141
1674,125
1675,38
1676,136
1677,12
1678,142
1679,17
1680,320
1681,115
1682,163
1683,23
1684,71
1685,30
1686,135
1687,67
1688,20
1689,80
1690,15
1691,45
1692,37
1693,25
1694,13
1695,41
1696,147
1697,44
1698,18
1699,19
1700,138
1701,1
1702,38
1703,12
1704,81
1705,41
1706,2
1707,19
1708,11
1709,1
1710,43
1711,1
1712,36
1713,50
1714,94
1715,7
1716,54
1717,22
1718,81
1719,92
1720,149
1721,73
1722,54
1723,38
1724,292
1725,163
1726,17
1727,65
1728,138
1729,113
1730,45
1731,4
1732,37
1733,63
1734,22
1735,63
1736,53
1737,79
1738,36
1739,83
1740,18
1741,133
1742,61
1743,4
1744,93
1745,91
1746,8
1747,10
1748,21
1749,81
1750,80
1751,130
1752,36
1753,85
1754,23
1755,19
1756,46
1757,11
1758,36
1759,53
1760,99
1761,85
1762,13
1763,289
1764,50
1765,27
1766,9
1767,36
1768,425
1769,43
1770,120
1771,277
1772,8
1773,54
1774,115
1775,167
1776,31
1777,148
1778,113
1779,43
1780,70
1781,51
1782,57
1783,120
1784,51
1785,27
1786,65
1787,41
1788,158
1789,0
1790,75
1791,36
1792,47
1793,35
1794,279
1795,8
1796,70
1797,12
1798,12
1799,377
1800,27
1801,19
1802,55
1803,58
1804,108
1805,60
1806,8
1807,30
1808,32
1809,61
1810,57
1811,182
1812,41
1813,98
1814,172
1815,87
1816,80
1817,41
1818,46
1819,18
1820,297
1821,43
1822,34
1823,37
1824,62
1825,27
1826,63
1827,67
1828,313
1829,47
1830,40
1831,46
1832,18
1833,135
1834,58
1835,60
1836,418
1837,30
1838,228
1839,108
1840,81
1841,60
1842,5
1843,139
1844,113
1845,56
1846,58
1847,91
1848,57
1849,94
1850,6
1851,53
1852,129
1853,3
1854,1
1855,45
1856,94
1857,31
1858,48
1859,2
1860,17
1861,30
1862,35
1863,1
1864,30
1865,70
1866,48
1867,12
1868,31
1869,48
1870,337
1871,76
1872,38
1873,28
1874,14
1875,188
1876,149
1877,85
1878,19
1879,195
1880,200
1881,6
1882,5
1883,56
1884,74
1885,3
1886,19
1887,95
1888,157
1889,15
1890,43
1891,8
1892,51
1893,74
1894,44
1895,66
1896,117
1897,35
1898,25
1899,6
1900,74
1901,10
1902,6
1903,7
1904,165
1905,20
1906,35
1907,71
1908,55
1909,85
1910,29
1911,31
1912,77
1913,136
1914,20
1915,35
1916,103
1917,146
1918,61
1919,152
1920,67
1921,42
1922,137
1923,375
1924,106
1925,0
1926,4
1927,148
1928,81
1929,187
1930,29
1931,49
1932,106
1933,3
1934,165
1935,14
1936,42
1937,95
1938,41
1939,53
1940,22
1941,83
1942,19
1943,3
1944,197
1945,128
1946,125
1947,156
1948,24
1949,4
1950,21
1951,22
1952,135
1953,21
1954,104
1955,67
1956,20
1957,52
1958,115
1959,194
1960,90
1961,10
1962,108
1963,71
1964,16
1965,28
1966,14
1967,52
1968,312
1969,106
1970,257
1971,278
1972,166
1973,111
1974,38
1975,64
1976,118
1977,60
1978,16
1979,219
1980,65
1981,18
1982,89
1983,62
1984,213
1985,134
1986,26
1987,111
1988,114
1989,62
1990,131
1991,40
1992,171
1993,3
1994,49
1995,62
1996,385
1997,167
1998,209
1999,58
2000,126
2001,21
2002,26
2003,94
2004,79
2005,63
2006,39
2007,0
2008,142
2009,145
2010,94
2011,39
2012,248
2013,233
2014,92
2015,88
2016,54
2017,82
2018,82
2019,119
2020,127
2021,39
2022,205
2023,56
2024,20
2025,21
2026,25
2027,169
2028,52
2029,151
2030,75
2031,40
2032,11
2033,150
2034,33
2035,35
2036,109
2037,92
2038,322
2039,9
2040,35
2041,19
2042,80
2043,9
2044,322
2045,48
2046,89
2047,119
2048,130
2049,76
2050,1
2051,402
2052,24
2053,41
2054,8
2055,48
2056,15
2057,203
2058,80
2059,14
2060,90
2061,276
2062,34
2063,1
2064,1
2065,176
2066,492
2067,168
2068,19
2069,61
2070,95
2071,49
2072,20
2073,63
2074,13
2075,6
2076,40
2077,233
2078,85
2079,218
2080,17
2081,133
2082,96
2083,13
2084,91
2085,0
2086,9
2087,123
2088,35
2089,59
2090,61
2091,4
2092,19
2093,102
2094,79
2095,502
2096,74
2097,4
2098,11
2099,23
2100,217
2101,60
2102,338
2103,115
2104,138
2105,36
2106,72
2107,38
2108,75
2109,1
2110,1
2111,54
2112,83
2113,58
2114,3
2115,3
2116,7
2117,208
2118,57
2119,150
2120,22
2121,128
2122,32
2123,102
2124,12
2125,5
2126,44
2127,284
2128,148
2129,107
2130,33
2131,3
2132,14
2133,8
2134,186
2135,5
2136,65
2137,29
2138,150
2139,41
2140,0
2141,9
2142,48
2143,196
2144,52
2145,51
2146,132
2147,22
2148,144
2149,114
2150,95
2151,11
2152,14
2153,57
2154,75
2155,71
2156,5
2157,85
2158,22
2159,223
2160,203
2161,140
2162,65
2163,422
2164,57
2165,20
2166,82
2167,31
2168,37
2169,145
2170,79
2171,27
2172,30
2173,46
2174,13
2175,9
2176,160
2177,39
2178,37
2179,27
2180,71
2181,290
2182,24
2183,48
2184,168
2185,1
2186,30
2187,230
2188,8
2189,43
2190,25
2191,19
2192,2
2193,46
2194,38
2195,80
2196,50
2197,21
2198,2
2199,50
2200,65
2201,33
2202,162
2203,19
2204,12
2205,99
2206,34
2207,36
2208,30
2209,13
2210,167
2211,80
2212,50
2213,381
2214,154
2215,15
2216,43
2217,33
2218,109
2219,97
2220,2
2221,31
2222,92
2223,115
2224,57
2225,53
2226,169
2227,138
2228,115
2229,21
2230,13
2231,92
2232,39
2233,16
2234,95
2235,93
2236,105
2237,160
2238,80
2239,375
2240,20
2241,63
2242,148
2243,11
2244,198
2245,46
2246,22
2247,0
2248,138
2249,18
2250,6
2251,81
2252,0
2253,44
2254,99
2255,124
2256,135
2257,235
2258,21
2259,29
2260,119
2261,4
2262,0
2263,30
2264,311
2265,3
2266,240
2267,36
2268,0
2269,68
2270,37
2271,143
2272,192
2273,25
2274,7
2275,24
2276,50
2277,85
2278,214
2279,10
2280,6
2281,3
2282,75
2283,26
2284,123
2285,275
2286,25
2287,50
2288,23
2289,190
2290,17
2291,93
2292,170
2293,6
2294,31
2295,212
2296,16
2297,73
2298,61
2299,109
2300,29
2301,92
2302,128
2303,94
2304,497
2305,33
2306,19
2307,109
2308,27
2309,181
2310,6
2311,88
2312,24
2313,187
2314,90
2315,13
2316,82
2317,50
2318,38
2319,53
2320,117
2321,37
2322,73
2323,82
2324,1
2325,117
2326,51
2327,173
2328,46
2329,18
2330,177
2331,66
2332,25
2333,19
2334,11
2335,21
2336,67
2337,47
2338,11
2339,1
2340,71
2341,4
2342,2
2343,334
2344,142
2345,33
2346,13
2347,182
2348,9
2349,102
2350,7
2351,146
2352,18
2353,199
2354,35
2355,15
2356,32
2357,186
2358,47
2359,101
2360,125
2361,66
2362,126
2363,25
2364,447
2365,115
2366,87
2367,22
2368,95
2369,154
2370,62
2371,114
2372,48
2373,4
2374,13
2375,46
2376,30
2377,22
2378,11
2379,70
2380,457
2381,70
2382,29
2383,3
2384,26
2385,24
2386,181
2387,11
2388,2
2389,7
2390,24
2391,38
2392,312
2393,35
2394,226
2395,10
2396,5
2397,276
2398,213
2399,4
2400,35
2401,0
2402,70
2403,207
2404,3
2405,40
2406,14
2407,74
2408,4
2409,73
2410,92
2411,4
2412,33
2413,137
2414,77
2415,18
2416,27
2417,37
2418,52
2419,147
2420,64
2421,39
2422,26
2423,8
2424,59
2425,160
2426,59
2427,134
2428,21
2429,4
2430,22
2431,33
2432,0
2433,291
2434,2
2435,20
2436,23
2437,1
2438,44
2439,19
2440,22
2441,160
2442,93
2443,41
2444,23
2445,24
2446,22
2447,23
2448,44
2449,13
2450,75
2451,18
2452,8
2453,115
2454,74
2455,61
2456,46
2457,42
2458,208
2459,178
2460,38
2461,22
2462,8
2463,100
2464,2
2465,41
2466,9
2467,16
2468,42
2469,21
2470,43
2471,82
2472,57
2473,2
2474,37
2475,196
2476,143
2477,295
2478,132
2479,18
2480,12
2481,7
2482,69
2483,29
2484,51
2485,91
2486,10
2487,60
2488,25
2489,92
2490,5
2491,193
2492,167
2493,241
2494,158
2495,19
2496,47
2497,11
2498,201
2499,55
2500,4
2501,24
2502,103
2503,45
2504,4
2505,118
2506,179
2507,13
2508,2
2509,3
2510,49
2511,10
2512,233
2513,42
2514,70
2515,21
2516,0
2517,22
2518,8
2519,92
2520,32
2521,27
2522,4
2523,108
2524,89
2525,50
2526,22
2527,7
2528,281
2529,98
2530,163
2531,106
2532,125
2533,35
2534,286
2535,106
2536,62
2537,5
2538,36
2539,87
2540,79
2541,54
2542,185
2543,35
2544,11
2545,246
2546,186
2547,105
2548,52
2549,2
2550,63
2551,117
2552,34
2553,12
2554,109
2555,3
2556,129
2557,9
2558,55
2559,118
2560,13
2561,29
2562,40
2563,16
2564,28
2565,45
2566,10
2567,140
2568,87
2569,69
2570,57
2571,34
2572,2
2573,6
2574,261
2575,29
2576,66
2577,8
2578,24
2579,218
2580,244
2581,137
2582,107
2583,40
2584,243
2585,43
2586,92
2587,31
2588,6
2589,277
2590,40
2591,46
2592,90
2593,100
2594,33
2595,9
2596,101
2597,37
2598,48
2599,34
2600,4
2601,54
2602,64
2603,63
2604,152
2605,65
2606,11
2607,46
2608,35
2609,76
2610,96
2611,89
2612,211
2613,23
2614,108
2615,54
2616,151
2617,6
2618,15
2619,32
2620,2
2621,108
2622,26
2623,29
2624,30
2625,72
2626,43
2627,9
2628,112
2629,53
2630,2
2631,0
2632,32
2633,226
2634,79
2635,19
2636,13
2637,197
2638,9
2639,54
2640,177
2641,63
2642,38
2643,31
2644,116
2645,214
2646,3
2647,170
2648,55
2649,1
2650,114
2651,187
2652,65
2653,212
2654,20
2655,118
2656,19
2657,168
2658,34
2659,122
2660,47
2661,59
2662,80
2663,43
2664,6
2665,92
2666,102
2667,93
2668,95
2669,59
2670,49
2671,62
2672,80
2673,87
2674,57
2675,52
2676,97
2677,161
2678,20
2679,40
2680,77
2681,11
2682,27
2683,30
2684,17
2685,318
2686,1
2687,67
2688,6
2689,16
2690,1
2691,293
2692,13
2693,197
2694,213
2695,224
2696,58
2697,70
2698,35
2699,48
2700,23
2701,4
2702,151
2703,170
2704,48
2705,82
2706,23
2707,61
2708,39
2709,84
2710,53
2711,90
2712,162
2713,9
2714,4
2715,8
2716,40
2717,69
2718,11
2719,95
2720,5
2721,16
2722,90
2723,113
2724,134
2725,31
2726,118
2727,44
2728,27
2729,30
2730,8
2731,40
2732,67
2733,290
2734,107
2735,250
2736,29
2737,18
2738,222
2739,44
2740,36
2741,54
2742,25
2743,35
2744,172
2745,41
2746,221
2747,21
2748,288
2749,10
2750,166
2751,88
2752,156
2753,6
2754,42
2755,31
2756,66
2757,150
2758,94
2759,168
2760,192
2761,48
2762,65
2763,128
2764,22
2765,29
2766,50
2767,4
2768,15
2769,89
2770,58
2771,94
2772,70
2773,30
2774,85
2775,64
2776,56
2777,30
2778,41
2779,7
2780,183
2781,12
2782,87
2783,144
2784,46
2785,96
2786,5
2787,85
2788,12
2789,129
2790,157
2791,7
2792,93
2793,59
2794,117
2795,9
2796,80
2797,51
2798,205
2799,112
2800,18
2801,49
2802,1
2803,183
2804,56
2805,9
2806,209
2807,131
2808,35
2809,10
2810,182
2811,150
2812,119
2813,21
2814,79
2815,52
2816,9
2817,18
2818,125
2819,27
2820,12
2821,9
2822,46
2823,57
2824,99
2825,230
2826,91
2827,61
2828,58
2829,17
2830,1
2831,269
2832,39
2833,40
2834,222
2835,64
2836,99
2837,95
2838,264
2839,11
2840,74
2841,70
2842,63
2843,0
2844,43
2845,66
2846,107
2847,47
2848,234
2849,48
2850,82
2851,10
2852,4
2853,111
2854,0
2855,152
2856,8
2857,250
2858,162
2859,9
2860,44
2861,16
2862,31
2863,22
2864,18
2865,57
2866,200
2867,83
2868,46
2869,54
2870,94
2871,82
2872,29
2873,37
2874,8
2875,5
2876,10
2877,85
2878,126
2879,109
2880,33
2881,246
2882,95
2883,9
2884,185
2885,61
2886,2
2887,95
2888,21
2889,43
2890,229
2891,269
2892,44
2893,58
2894,61
2895,21
2896,228
2897,70
2898,23
2899,200
2900,49
2901,64
2902,23
2903,108
2904,181
2905,91
2906,257
2907,37
2908,84
2909,256
2910,67
2911,7
2912,16
2913,55
2914,51
2915,3
2916,69
2917,75
2918,66
2919,3
2920,85
2921,80
2922,18
2923,179
2924,9
2925,22
2926,84
2927,51
2928,35
2929,42
2930,184
2931,38
2932,37
2933,219
2934,2
2935,149
2936,60
2937,226
2938,34
2939,74
2940,93
2941,178
2942,4
2943,61
2944,125
2945,117
2946,94
2947,7
2948,137
2949,193
2950,82
2951,76
2952,10
2953,21
2954,1
2955,19
2956,59
2957,21
2958,82
2959,39
2960,136
2961,23
2962,287
2963,54
2964,38
2965,190
2966,190
2967,54
2968,47
2969,63
2970,104
2971,337
2972,140
2973,111
2974,132
2975,59
2976,112
2977,49
2978,344
2979,84
2980,8
2981,30
2982,113
2983,56
2984,10
2985,57
2986,399
2987,93
2988,3
2989,79
2990,18
2991,74
2992,154
2993,70
2994,189
2995,132
2996,7
2997,2
