,0
721,63
722,68
723,43
724,71
725,55
726,52
727,77
728,117
729,61
730,68
731,69
732,137
733,46
734,96
735,42
736,84
737,75
738,61
739,43
740,190
741,71
742,129
743,117
744,71
745,34
746,76
747,39
748,88
749,59
750,45
751,77
752,62
753,77
754,77
755,71
756,48
757,51
758,156
759,46
760,63
761,73
762,97
763,116
764,49
765,47
766,112
767,118
768,105
769,46
770,80
771,66
772,98
773,150
774,50
775,152
776,67
777,53
778,61
779,129
780,149
781,40
782,61
783,60
784,89
785,57
786,70
787,101
788,86
789,62
790,65
791,71
792,34
793,67
794,99
795,92
796,73
797,72
798,46
799,48
800,32
801,35
802,57
803,95
804,106
805,89
806,112
807,65
808,53
809,81
810,66
811,22
812,88
813,78
814,151
815,51
816,58
817,81
818,82
819,73
820,169
821,84
822,44
823,124
824,57
825,82
826,72
827,94
828,106
829,51
830,28
831,85
832,72
833,82
834,79
835,14
836,74
837,127
838,44
839,110
840,93
841,72
842,41
843,103
844,38
845,74
846,32
847,81
848,73
849,129
850,135
851,84
852,60
853,59
854,113
855,25
856,67
857,95
858,142
859,148
860,72
861,52
862,80
863,66
864,114
865,109
866,72
867,81
868,130
869,54
870,21
871,63
872,84
873,37
874,73
875,47
876,53
877,114
878,127
879,113
880,66
881,72
882,68
883,82
884,85
885,37
886,43
887,62
888,23
889,39
890,54
891,51
892,60
893,61
894,102
895,107
896,30
897,116
898,76
899,84
900,54
901,54
902,77
903,143
904,68
905,78
906,27
907,61
908,91
909,75
910,128
911,131
912,150
913,48
914,73
915,44
916,46
917,58
918,166
919,59
920,87
921,82
922,65
923,88
924,36
925,61
926,76
927,100
928,62
929,48
930,101
931,93
932,127
933,65
934,54
935,84
936,69
937,89
938,71
939,48
940,45
941,47
942,34
943,110
944,95
945,97
946,78
947,103
948,38
949,24
950,17
951,40
952,104
953,59
954,167
955,57
956,217
957,83
958,59
959,59
960,102
961,152
962,63
963,65
964,80
965,63
966,70
967,63
968,189
969,116
970,64
971,128
972,97
973,109
974,23
975,29
976,62
977,75
978,100
979,54
980,42
981,87
982,68
983,51
984,130
985,87
986,77
987,22
988,78
989,66
990,53
991,114
992,50
993,111
994,58
995,91
996,96
997,24
998,96
999,243
1000,69
1001,94
1002,59
1003,77
1004,27
1005,104
1006,88
1007,71
1008,81
1009,50
1010,55
1011,80
1012,33
1013,153
1014,50
1015,72
1016,87
1017,56
1018,52
1019,48
1020,97
1021,74
1022,65
1023,75
1024,57
1025,78
1026,70
1027,58
1028,32
1029,46
1030,132
1031,55
1032,148
1033,60
1034,104
1035,56
1036,98
1037,123
1038,67
1039,50
1040,86
1041,96
1042,60
1043,82
1044,135
1045,86
1046,25
1047,93
1048,80
1049,47
1050,87
1051,94
1052,94
1053,46
1054,18
1055,71
1056,24
1057,107
1058,60
1059,141
1060,39
1061,64
1062,30
1063,73
1064,42
1065,72
1066,70
1067,136
1068,83
1069,73
1070,55
1071,78
1072,57
1073,40
1074,49
1075,54
1076,70
1077,25
1078,101
1079,95
1080,60
1081,76
1082,25
1083,93
1084,72
1085,106
1086,143
1087,39
1088,85
1089,107
1090,64
1091,118
1092,97
1093,75
1094,110
1095,36
1096,73
1097,47
1098,124
1099,49
1100,84
1101,97
1102,197
1103,110
1104,86
1105,217
1106,125
1107,79
1108,60
1109,68
1110,67
1111,108
1112,123
1113,60
1114,98
1115,60
1116,18
1117,206
1118,89
1119,32
1120,73
1121,154
1122,85
1123,70
1124,58
1125,107
1126,45
1127,108
1128,53
1129,94
1130,31
1131,146
1132,93
1133,88
1134,104
1135,89
1136,96
1137,111
1138,104
1139,80
1140,168
1141,116
1142,103
1143,72
1144,49
1145,73
1146,36
1147,51
1148,62
1149,124
1150,52
1151,41
1152,67
1153,70
1154,75
1155,87
1156,70
1157,80
1158,72
1159,81
1160,93
1161,15
1162,89
1163,111
1164,56
1165,67
1166,79
1167,54
1168,56
1169,60
1170,84
1171,85
1172,114
1173,127
1174,71
1175,49
1176,56
1177,67
1178,53
1179,124
1180,47
1181,24
1182,66
1183,65
1184,76
1185,109
1186,65
1187,96
1188,84
1189,71
1190,48
1191,24
1192,60
1193,85
1194,87
1195,69
1196,100
1197,94
1198,97
1199,50
1200,101
1201,117
1202,145
1203,74
1204,85
1205,148
1206,36
1207,136
1208,188
1209,80
1210,63
1211,27
1212,117
1213,60
1214,77
1215,57
1216,94
1217,76
1218,127
1219,102
1220,83
1221,51
1222,74
1223,60
1224,43
1225,118
1226,96
1227,39
1228,60
1229,35
1230,106
1231,95
1232,123
1233,52
1234,69
1235,54
1236,109
1237,98
1238,52
1239,92
1240,48
1241,109
1242,153
1243,95
1244,96
1245,120
1246,94
1247,46
1248,64
1249,90
1250,18
1251,44
1252,35
1253,75
1254,123
1255,85
1256,120
1257,17
1258,67
1259,105
1260,121
1261,30
1262,112
1263,56
1264,95
1265,127
1266,63
1267,121
1268,34
1269,113
1270,94
1271,141
1272,49
1273,93
1274,163
1275,27
1276,22
1277,55
1278,111
1279,84
1280,80
1281,59
1282,83
1283,40
1284,100
1285,44
1286,100
1287,28
1288,121
1289,78
1290,34
1291,108
1292,57
1293,78
1294,52
1295,143
1296,81
1297,65
1298,115
1299,70
1300,62
1301,51
1302,72
1303,49
1304,123
1305,87
1306,49
1307,46
1308,98
1309,33
1310,88
1311,60
1312,108
1313,143
1314,41
1315,71
1316,86
1317,72
1318,80
1319,52
1320,112
1321,103
1322,105
1323,59
1324,104
1325,74
1326,67
1327,33
1328,38
1329,113
1330,43
1331,61
1332,94
1333,92
1334,101
1335,114
1336,50
1337,58
1338,110
1339,64
1340,105
1341,33
1342,81
1343,69
1344,82
1345,107
1346,36
1347,113
1348,36
1349,83
1350,65
1351,28
1352,90
1353,64
1354,133
1355,125
1356,80
1357,72
1358,131
1359,81
1360,72
1361,90
1362,88
1363,50
1364,145
1365,99
1366,42
1367,100
1368,76
1369,54
1370,80
1371,58
1372,116
1373,59
1374,142
1375,44
1376,132
1377,170
1378,78
1379,71
1380,82
1381,47
1382,74
1383,40
1384,63
1385,106
1386,68
1387,74
1388,63
1389,39
1390,98
1391,49
1392,143
1393,79
1394,81
1395,44
1396,122
1397,55
1398,127
1399,58
1400,73
1401,78
1402,93
1403,94
1404,68
1405,38
1406,47
1407,80
1408,68
1409,146
1410,62
1411,69
1412,101
1413,162
1414,91
1415,94
1416,54
1417,80
1418,56
1419,56
1420,79
1421,76
1422,99
1423,85
1424,149
1425,101
1426,209
1427,164
1428,49
1429,184
1430,84
1431,18
1432,114
1433,149
1434,112
1435,106
1436,69
1437,72
1438,138
1439,50
1440,34
1441,44
1442,117
1443,39
1444,62
1445,75
1446,104
1447,83
1448,104
1449,37
1450,52
1451,21
1452,75
1453,92
1454,61
1455,38
1456,179
1457,151
1458,84
1459,18
1460,154
1461,61
1462,84
1463,102
1464,74
1465,63
1466,59
1467,81
1468,59
1469,87
1470,35
1471,35
1472,73
1473,28
1474,38
1475,94
1476,83
1477,46
1478,52
1479,80
1480,23
1481,47
1482,94
1483,22
1484,64
1485,99
1486,43
1487,175
1488,170
1489,78
1490,29
1491,115
1492,90
1493,78
1494,83
1495,50
1496,87
1497,58
1498,85
1499,77
1500,54
1501,53
1502,78
1503,125
1504,90
1505,91
1506,78
1507,66
1508,56
1509,97
1510,132
1511,58
1512,62
1513,177
1514,94
1515,48
1516,69
1517,46
1518,136
1519,125
1520,50
1521,153
1522,27
1523,49
1524,106
1525,67
1526,61
1527,51
1528,49
1529,34
1530,39
1531,80
1532,76
1533,70
1534,33
1535,32
1536,75
1537,36
1538,99
1539,80
1540,101
1541,127
1542,53
1543,83
1544,78
1545,66
1546,37
1547,95
1548,64
1549,67
1550,33
1551,72
1552,106
1553,42
1554,67
1555,93
1556,127
1557,122
1558,119
1559,108
1560,113
1561,18
1562,72
1563,107
1564,48
1565,81
1566,160
1567,131
1568,116
1569,89
1570,55
1571,62
1572,77
1573,52
1574,42
1575,102
1576,93
1577,71
1578,67
1579,77
1580,107
1581,44
1582,63
1583,58
1584,113
1585,51
1586,65
1587,111
1588,138
1589,76
1590,95
1591,82
1592,78
1593,66
1594,131
1595,58
1596,59
1597,121
1598,50
1599,33
1600,91
1601,90
1602,99
1603,38
1604,37
1605,155
1606,98
1607,90
1608,131
1609,62
1610,38
1611,86
1612,44
1613,62
1614,58
1615,54
1616,28
1617,110
1618,47
1619,55
1620,106
1621,87
1622,102
1623,102
1624,39
1625,38
1626,54
1627,65
1628,67
1629,78
1630,78
1631,149
1632,58
1633,53
1634,62
1635,38
1636,151
1637,36
1638,64
1639,70
1640,16
1641,37
1642,54
1643,84
1644,89
1645,136
1646,68
1647,129
1648,106
1649,81
1650,109
1651,132
1652,27
1653,90
1654,83
1655,65
1656,40
1657,70
1658,91
1659,53
1660,43
1661,48
1662,38
1663,39
1664,69
1665,78
1666,153
1667,100
1668,104
1669,119
1670,76
1671,66
1672,107
1673,107
1674,46
1675,62
1676,91
1677,62
1678,108
1679,44
1680,59
1681,135
1682,46
1683,117
1684,97
1685,114
1686,150
1687,84
1688,58
1689,85
1690,73
1691,58
1692,53
1693,72
1694,84
1695,124
1696,96
1697,61
1698,106
1699,61
1700,85
1701,36
1702,108
1703,130
1704,90
1705,70
1706,101
1707,128
1708,133
1709,103
1710,26
1711,46
1712,74
1713,54
1714,83
1715,123
1716,47
1717,94
1718,106
1719,90
1720,27
1721,29
1722,79
1723,62
1724,61
1725,44
1726,59
1727,90
1728,79
1729,105
1730,62
1731,73
1732,64
1733,96
1734,115
1735,76
1736,40
1737,124
1738,32
1739,43
1740,105
1741,81
1742,66
1743,87
1744,79
1745,85
1746,137
1747,102
1748,77
1749,56
1750,105
1751,81
1752,69
1753,76
1754,83
1755,105
1756,97
1757,77
1758,29
1759,164
1760,28
1761,101
1762,34
1763,85
1764,94
1765,179
1766,67
1767,65
1768,67
1769,68
1770,64
1771,81
1772,103
1773,116
1774,46
1775,27
1776,55
1777,33
1778,64
1779,42
1780,91
1781,87
1782,192
1783,75
1784,85
1785,79
1786,121
1787,63
1788,74
1789,200
1790,71
1791,82
1792,76
1793,52
1794,42
1795,87
1796,81
1797,75
1798,89
1799,156
1800,57
1801,100
1802,133
1803,86
1804,118
1805,52
1806,110
1807,48
1808,99
1809,84
1810,67
1811,68
1812,87
1813,75
1814,77
1815,70
1816,37
1817,57
1818,120
1819,57
1820,72
1821,73
1822,44
1823,74
1824,64
1825,102
1826,71
1827,41
1828,119
1829,134
1830,63
1831,60
1832,46
1833,47
1834,67
1835,86
1836,150
1837,41
1838,125
1839,36
1840,89
1841,133
1842,91
1843,50
1844,44
1845,117
1846,53
1847,85
1848,96
1849,70
1850,128
1851,66
1852,53
1853,56
1854,114
1855,51
1856,34
1857,120
1858,79
1859,95
1860,102
1861,80
1862,114
1863,40
1864,59
1865,137
1866,54
1867,138
1868,85
1869,85
1870,100
1871,97
1872,49
1873,38
1874,54
1875,60
1876,55
1877,50
1878,101
1879,34
1880,56
1881,83
1882,62
1883,52
1884,48
1885,60
1886,73
1887,108
1888,68
1889,99
1890,35
1891,89
1892,70
1893,95
1894,84
1895,126
1896,82
1897,96
1898,48
1899,59
1900,106
1901,92
1902,24
1903,55
1904,36
1905,109
1906,182
1907,74
1908,138
1909,122
1910,61
1911,65
1912,108
1913,87
1914,120
1915,42
1916,70
1917,174
1918,42
1919,89
1920,124
1921,68
1922,102
1923,39
1924,44
1925,81
1926,73
1927,102
1928,117
1929,70
1930,118
1931,108
1932,74
1933,130
1934,119
1935,45
1936,128
1937,93
1938,160
1939,164
1940,56
1941,81
1942,80
1943,46
1944,43
1945,81
1946,62
1947,83
1948,104
1949,146
1950,119
1951,48
1952,52
1953,105
1954,124
1955,91
1956,90
1957,98
1958,76
1959,57
1960,81
1961,69
1962,86
1963,91
1964,60
1965,70
1966,65
1967,47
1968,81
1969,78
1970,39
1971,91
1972,110
1973,83
1974,67
1975,74
1976,77
1977,101
1978,89
1979,34
1980,185
1981,92
1982,42
1983,85
1984,56
1985,67
1986,50
1987,98
1988,95
1989,79
1990,115
1991,62
1992,30
1993,65
1994,200
1995,36
1996,43
1997,40
1998,108
1999,40
2000,32
2001,43
2002,145
2003,60
2004,94
2005,53
2006,97
2007,170
2008,95
2009,161
2010,108
2011,60
2012,73
2013,95
2014,89
2015,48
2016,89
2017,84
2018,126
2019,40
2020,42
2021,106
2022,73
2023,97
2024,95
2025,95
2026,134
2027,34
2028,89
2029,76
2030,92
2031,67
2032,81
2033,108
2034,99
2035,134
2036,111
2037,68
2038,67
2039,58
2040,35
2041,102
2042,196
2043,37
2044,56
2045,56
2046,63
2047,98
2048,50
2049,77
2050,72
2051,77
2052,57
2053,60
2054,61
2055,100
2056,66
2057,77
2058,79
2059,155
2060,71
2061,54
2062,103
2063,33
2064,76
2065,55
2066,92
2067,55
2068,60
2069,73
2070,110
2071,72
2072,33
2073,28
2074,71
2075,36
2076,110
2077,51
2078,103
2079,127
2080,27
2081,35
2082,136
2083,51
2084,46
2085,65
2086,38
2087,59
2088,46
2089,150
2090,42
2091,86
2092,63
2093,64
2094,91
2095,66
2096,67
2097,52
2098,35
2099,71
2100,94
2101,26
2102,90
2103,83
2104,57
2105,62
2106,61
2107,57
2108,106
2109,115
2110,108
2111,63
2112,73
2113,49
2114,67
2115,57
2116,98
2117,43
2118,55
2119,74
2120,74
2121,111
2122,83
2123,105
2124,93
2125,113
2126,69
2127,52
2128,44
2129,90
2130,74
2131,91
2132,169
2133,56
2134,84
2135,49
2136,81
2137,89
2138,48
2139,190
2140,51
2141,41
2142,74
2143,45
2144,71
2145,60
2146,74
2147,76
2148,75
2149,110
2150,88
2151,68
2152,130
2153,114
2154,82
2155,110
2156,176
2157,91
2158,82
2159,89
2160,53
2161,47
2162,111
2163,108
2164,112
2165,59
2166,71
2167,65
2168,64
2169,66
2170,87
2171,87
2172,51
2173,61
2174,65
2175,62
2176,40
2177,69
2178,50
2179,89
2180,141
2181,37
2182,64
2183,156
2184,57
2185,130
2186,72
2187,44
2188,41
2189,68
2190,69
2191,60
2192,78
2193,77
2194,92
2195,174
2196,104
2197,168
2198,118
2199,57
2200,97
2201,104
2202,65
2203,87
2204,74
2205,97
2206,61
2207,57
2208,97
2209,97
2210,73
2211,123
2212,64
2213,93
2214,65
2215,63
2216,89
2217,72
2218,64
2219,125
2220,44
2221,39
2222,71
2223,74
2224,72
2225,89
2226,44
2227,48
2228,122
2229,97
2230,54
2231,39
2232,57
2233,98
2234,58
2235,54
2236,45
2237,134
2238,86
2239,102
2240,69
2241,46
2242,94
2243,108
2244,34
2245,34
2246,80
2247,81
2248,50
2249,73
2250,109
2251,70
2252,81
2253,52
2254,54
2255,39
2256,125
2257,26
2258,56
2259,74
2260,101
2261,75
2262,59
2263,95
2264,44
2265,81
2266,85
2267,38
2268,72
2269,87
2270,59
2271,173
2272,33
2273,43
2274,100
2275,115
2276,65
2277,125
2278,116
2279,64
2280,77
2281,39
2282,90
2283,24
2284,125
2285,52
2286,105
2287,131
2288,62
2289,68
2290,43
2291,57
2292,69
2293,148
2294,85
2295,113
2296,87
2297,46
2298,72
2299,64
2300,87
2301,63
2302,129
2303,63
2304,63
2305,37
2306,90
2307,90
2308,65
2309,55
2310,75
2311,35
2312,91
2313,41
2314,94
2315,76
2316,65
2317,90
2318,63
2319,104
2320,73
2321,25
2322,95
2323,96
2324,197
2325,99
2326,64
2327,91
2328,95
2329,99
2330,38
2331,119
2332,57
2333,70
2334,133
2335,76
2336,17
2337,36
2338,77
2339,156
2340,68
2341,91
2342,109
2343,85
2344,68
2345,46
2346,57
2347,129
2348,118
2349,97
2350,126
2351,50
2352,83
2353,80
2354,82
2355,55
2356,57
2357,27
2358,101
2359,114
2360,131
2361,66
2362,95
2363,66
2364,119
2365,80
2366,57
2367,111
2368,78
2369,57
2370,55
2371,84
2372,59
2373,42
2374,29
2375,107
2376,93
2377,31
2378,71
2379,41
2380,98
2381,153
2382,149
2383,50
2384,103
2385,91
2386,49
2387,81
2388,103
2389,144
2390,108
2391,94
2392,35
2393,52
2394,150
2395,121
2396,53
2397,26
2398,86
2399,138
2400,57
2401,43
2402,49
2403,85
2404,70
2405,57
2406,155
2407,114
2408,119
2409,58
2410,93
2411,87
2412,55
2413,94
2414,37
2415,26
2416,78
2417,66
2418,46
2419,107
2420,144
2421,45
2422,135
2423,84
2424,66
2425,76
2426,89
2427,75
2428,57
2429,82
2430,42
2431,64
2432,74
2433,83
2434,81
2435,93
2436,138
2437,99
2438,38
2439,112
2440,94
2441,63
2442,93
2443,37
2444,57
2445,89
2446,54
2447,12
2448,54
2449,60
2450,191
2451,91
2452,50
2453,78
2454,71
2455,53
2456,31
2457,58
2458,97
2459,35
2460,41
2461,52
2462,84
2463,46
2464,59
2465,31
2466,75
2467,65
2468,64
2469,66
2470,121
2471,95
2472,95
2473,53
2474,39
2475,70
2476,16
2477,87
2478,144
2479,23
2480,58
2481,73
2482,154
2483,81
2484,102
2485,45
2486,85
2487,23
2488,120
2489,146
2490,109
2491,83
2492,74
2493,130
2494,180
2495,56
2496,43
2497,62
2498,91
2499,54
2500,86
2501,108
2502,76
2503,92
2504,87
2505,83
2506,74
2507,69
2508,84
2509,141
2510,77
2511,80
2512,96
2513,60
2514,96
2515,54
2516,52
2517,39
2518,87
2519,109
2520,43
2521,39
2522,76
2523,32
2524,76
2525,37
2526,102
2527,145
2528,67
2529,118
2530,48
2531,94
2532,42
2533,40
2534,169
2535,78
2536,83
2537,43
2538,23
2539,90
2540,44
2541,40
2542,115
2543,40
2544,100
2545,67
2546,51
2547,57
2548,184
2549,66
2550,91
2551,12
2552,98
2553,31
2554,58
2555,41
2556,59
2557,56
2558,38
2559,55
2560,90
2561,100
2562,82
2563,64
2564,53
2565,190
2566,53
2567,84
2568,64
2569,49
2570,113
2571,36
2572,89
2573,74
2574,103
2575,79
2576,72
2577,105
2578,35
2579,86
2580,117
2581,89
2582,89
2583,41
2584,109
2585,20
2586,100
2587,55
2588,71
2589,93
2590,30
2591,124
2592,97
2593,45
2594,59
2595,82
2596,118
2597,98
2598,29
2599,120
2600,35
2601,30
2602,39
2603,17
2604,53
2605,74
2606,39
2607,47
2608,100
2609,58
2610,67
2611,67
2612,99
2613,54
2614,83
2615,87
2616,90
2617,62
2618,35
2619,100
2620,119
2621,86
2622,36
2623,90
2624,99
2625,90
2626,52
2627,120
2628,147
2629,93
2630,56
2631,133
2632,67
2633,73
2634,84
2635,77
2636,110
2637,65
2638,129
2639,94
2640,70
2641,95
2642,63
2643,30
2644,20
2645,67
2646,147
2647,72
2648,123
2649,64
2650,57
2651,115
2652,90
2653,136
2654,91
2655,104
2656,92
2657,57
2658,33
2659,67
2660,53
2661,71
2662,43
2663,90
2664,87
2665,92
2666,22
2667,110
2668,112
2669,73
2670,79
2671,122
2672,87
2673,48
2674,41
2675,88
2676,90
2677,134
2678,127
2679,53
2680,100
2681,102
2682,57
2683,52
2684,70
2685,48
2686,99
2687,23
2688,61
2689,79
2690,108
2691,53
2692,79
2693,58
2694,61
2695,91
2696,100
2697,67
2698,76
2699,56
2700,28
2701,74
2702,77
2703,131
2704,48
2705,50
2706,97
2707,52
2708,27
2709,81
2710,40
2711,80
2712,52
2713,54
2714,77
2715,88
2716,67
2717,106
2718,84
2719,148
2720,99
2721,72
2722,105
2723,90
2724,222
2725,58
2726,79
2727,64
2728,70
2729,52
2730,47
2731,55
2732,87
2733,71
2734,97
2735,66
2736,107
2737,43
2738,141
2739,77
2740,108
2741,75
2742,55
2743,67
2744,109
2745,63
2746,91
2747,37
2748,64
2749,75
2750,124
2751,109
2752,26
2753,66
2754,61
2755,113
2756,26
2757,42
2758,83
2759,132
2760,29
2761,102
2762,80
2763,123
2764,56
2765,50
2766,96
2767,141
2768,91
2769,59
2770,101
2771,83
2772,64
2773,77
2774,48
2775,58
2776,77
2777,43
2778,69
2779,46
2780,54
2781,60
2782,70
2783,115
2784,122
2785,53
2786,108
2787,128
2788,107
2789,135
2790,69
2791,114
2792,89
2793,114
2794,65
2795,38
2796,62
2797,133
2798,57
2799,89
2800,109
2801,85
2802,159
2803,80
2804,87
2805,68
2806,87
2807,52
2808,224
2809,70
2810,165
2811,87
2812,39
2813,106
2814,44
2815,128
2816,52
2817,79
2818,77
2819,97
2820,63
2821,121
2822,57
2823,127
2824,63
2825,98
2826,43
2827,120
2828,36
2829,55
2830,77
2831,91
2832,125
2833,66
2834,76
2835,61
2836,69
2837,99
2838,117
2839,59
2840,50
2841,54
2842,51
2843,67
2844,92
2845,62
2846,56
2847,112
2848,147
2849,32
2850,98
2851,68
2852,98
2853,89
2854,66
2855,56
2856,102
2857,60
2858,134
2859,63
2860,32
2861,147
2862,83
2863,31
2864,123
2865,63
2866,78
2867,52
2868,77
2869,93
2870,26
2871,98
2872,30
2873,91
2874,78
2875,56
2876,126
2877,134
2878,40
2879,87
2880,67
2881,102
2882,201
2883,47
2884,11
2885,116
2886,102
2887,67
2888,50
2889,66
2890,77
2891,101
2892,79
2893,43
2894,56
2895,60
2896,120
2897,104
2898,68
2899,23
2900,92
2901,46
2902,29
2903,124
2904,39
2905,74
2906,82
2907,231
2908,59
2909,91
2910,57
2911,114
2912,84
2913,62
2914,50
2915,32
2916,67
2917,58
2918,58
2919,69
2920,68
2921,114
2922,92
2923,53
2924,35
2925,41
2926,66
2927,62
2928,162
2929,107
2930,69
2931,105
2932,60
2933,132
2934,39
2935,106
2936,63
2937,50
2938,120
2939,36
2940,86
2941,30
2942,44
2943,84
2944,33
2945,73
2946,138
2947,71
2948,33
2949,34
2950,71
2951,90
2952,142
2953,71
2954,79
2955,30
2956,39
2957,33
2958,76
2959,62
2960,63
2961,90
2962,123
2963,109
2964,21
2965,110
2966,73
2967,53
2968,66
2969,67
2970,52
2971,69
2972,60
2973,35
2974,83
2975,34
2976,41
2977,37
2978,91
2979,24
2980,71
2981,51
2982,48
2983,174
2984,24
2985,48
2986,97
2987,80
2988,102
2989,71
2990,79
2991,63
2992,127
2993,41
2994,97
2995,64
2996,259
2997,43
