,0
1511,69
1512,82
1513,72
1514,91
1515,80
1516,72
1517,83
1518,75
1519,71
1520,76
1521,85
1522,69
1523,93
1524,65
1525,97
1526,81
1527,65
1528,73
1529,69
1530,86
1531,82
1532,86
1533,80
1534,76
1535,73
1536,86
1537,77
1538,81
1539,83
1540,78
1541,72
1542,105
1543,91
1544,88
1545,94
1546,91
1547,122
1548,67
1549,83
1550,75
1551,75
1552,77
1553,69
1554,66
1555,101
1556,86
1557,96
1558,83
1559,83
1560,76
1561,79
1562,90
1563,69
1564,88
1565,82
1566,94
1567,84
1568,82
1569,96
1570,82
1571,82
1572,82
1573,93
1574,85
1575,90
1576,85
1577,78
1578,67
1579,80
1580,88
1581,85
1582,89
1583,101
1584,98
1585,86
1586,92
1587,82
1588,67
1589,85
1590,77
1591,94
1592,88
1593,68
1594,70
1595,59
1596,93
1597,83
1598,78
1599,71
1600,86
1601,78
1602,80
1603,76
1604,69
1605,94
1606,87
1607,91
1608,74
1609,60
1610,90
1611,100
1612,96
1613,83
1614,80
1615,97
1616,88
1617,94
1618,89
1619,85
1620,72
1621,97
1622,80
1623,68
1624,88
1625,82
1626,89
1627,61
1628,64
1629,84
1630,76
1631,75
1632,77
1633,91
1634,84
1635,84
1636,62
1637,87
1638,96
1639,84
1640,61
1641,97
1642,77
1643,72
1644,80
1645,80
1646,83
1647,81
1648,79
1649,74
1650,92
1651,89
1652,80
1653,68
1654,83
1655,85
1656,67
1657,83
1658,64
1659,99
1660,79
1661,94
1662,86
1663,90
1664,76
1665,80
1666,82
1667,78
1668,84
1669,81
1670,86
1671,79
1672,92
1673,88
1674,89
1675,79
1676,103
1677,94
1678,84
1679,122
1680,59
1681,90
1682,80
1683,93
1684,80
1685,73
1686,95
1687,83
1688,77
1689,74
1690,75
1691,80
1692,84
1693,75
1694,69
1695,73
1696,67
1697,82
1698,72
1699,69
1700,84
1701,67
1702,73
1703,82
1704,77
1705,73
1706,82
1707,100
1708,74
1709,83
1710,77
1711,76
1712,94
1713,78
1714,67
1715,80
1716,63
1717,65
1718,86
1719,91
1720,70
1721,67
1722,80
1723,87
1724,79
1725,86
1726,69
1727,69
1728,81
1729,86
1730,92
1731,75
1732,73
1733,77
1734,96
1735,83
1736,62
1737,76
1738,88
1739,96
1740,87
1741,95
1742,87
1743,79
1744,103
1745,66
1746,87
1747,87
1748,73
1749,69
1750,73
1751,81
1752,74
1753,75
1754,86
1755,81
1756,84
1757,92
1758,71
1759,91
1760,90
1761,83
1762,97
1763,83
1764,71
1765,92
1766,85
1767,76
1768,80
1769,73
1770,92
1771,85
1772,91
1773,52
1774,66
1775,71
1776,70
1777,80
1778,74
1779,89
1780,71
1781,95
1782,81
1783,83
1784,70
1785,86
1786,86
1787,84
1788,88
1789,89
1790,73
1791,80
1792,80
1793,68
1794,73
1795,94
1796,85
1797,94
1798,94
1799,68
1800,88
1801,69
1802,64
1803,67
1804,83
1805,79
1806,91
1807,89
1808,93
1809,82
1810,73
1811,89
1812,91
1813,110
1814,87
1815,75
1816,84
1817,59
1818,110
1819,79
1820,60
1821,97
1822,80
1823,80
1824,81
1825,70
1826,73
1827,71
1828,72
1829,96
1830,92
1831,55
1832,82
1833,96
1834,70
1835,76
1836,78
1837,94
1838,79
1839,65
1840,101
1841,97
1842,70
1843,87
1844,82
1845,99
1846,77
1847,61
1848,82
1849,84
1850,93
1851,90
1852,70
1853,88
1854,69
1855,80
1856,95
1857,95
1858,86
1859,76
1860,90
1861,87
1862,71
1863,74
1864,78
1865,65
1866,75
1867,90
1868,79
1869,67
1870,87
1871,59
1872,66
1873,75
1874,89
1875,75
1876,79
1877,93
1878,79
1879,70
1880,83
1881,76
1882,58
1883,78
1884,84
1885,81
1886,96
1887,73
1888,74
1889,66
1890,102
1891,105
1892,69
1893,82
1894,68
1895,67
1896,61
1897,103
1898,71
1899,107
1900,105
1901,69
1902,80
1903,70
1904,98
1905,78
1906,84
1907,86
1908,84
1909,78
1910,63
1911,72
1912,77
1913,89
1914,73
1915,79
1916,71
1917,91
1918,82
1919,81
1920,83
1921,72
1922,84
1923,88
1924,77
1925,84
1926,86
1927,89
1928,93
1929,67
1930,71
1931,79
1932,85
1933,84
1934,74
1935,77
1936,103
1937,67
1938,72
1939,84
1940,88
1941,57
1942,71
1943,79
1944,92
1945,79
1946,77
1947,76
1948,91
1949,73
1950,68
1951,80
1952,80
1953,66
1954,79
1955,98
1956,92
1957,65
1958,71
1959,102
1960,78
1961,64
1962,82
1963,73
1964,97
1965,61
1966,68
1967,74
1968,79
1969,82
1970,70
1971,74
1972,107
1973,84
1974,79
1975,61
1976,91
1977,74
1978,62
1979,86
1980,57
1981,83
1982,74
1983,79
1984,77
1985,63
1986,81
1987,73
1988,79
1989,60
1990,85
1991,78
1992,65
1993,91
1994,86
1995,84
1996,98
1997,82
1998,75
1999,95
2000,68
2001,78
2002,93
2003,68
2004,81
2005,71
2006,73
2007,91
2008,72
2009,104
2010,75
2011,95
2012,100
2013,96
2014,95
2015,88
2016,100
2017,76
2018,77
2019,73
2020,68
2021,71
2022,82
2023,61
2024,80
2025,84
2026,92
2027,90
2028,88
2029,86
2030,80
2031,67
2032,79
2033,72
2034,61
2035,64
2036,87
2037,92
2038,94
2039,84
2040,93
2041,70
2042,60
2043,73
2044,70
2045,85
2046,86
2047,85
2048,89
2049,70
2050,70
2051,63
2052,78
2053,86
2054,72
2055,74
2056,104
2057,91
2058,76
2059,75
2060,78
2061,104
2062,75
2063,78
2064,86
2065,105
2066,83
2067,69
2068,72
2069,100
2070,75
2071,70
2072,78
2073,77
2074,65
2075,67
2076,87
2077,68
2078,70
2079,85
2080,69
2081,79
2082,86
2083,86
2084,61
2085,73
2086,76
2087,76
2088,93
2089,71
2090,91
2091,73
2092,66
2093,71
2094,84
2095,83
2096,82
2097,88
2098,84
2099,65
2100,71
2101,85
2102,87
2103,80
2104,81
2105,78
2106,71
2107,78
2108,97
2109,104
2110,82
2111,73
2112,78
2113,67
2114,82
2115,95
2116,66
2117,82
2118,70
2119,91
2120,66
2121,84
2122,76
2123,83
2124,70
2125,87
2126,71
2127,72
2128,82
2129,89
2130,87
2131,72
2132,90
2133,72
2134,72
2135,69
2136,75
2137,80
2138,76
2139,85
2140,90
2141,82
2142,61
2143,80
2144,67
2145,58
2146,65
2147,91
2148,93
2149,93
2150,77
2151,85
2152,69
2153,92
2154,96
2155,68
2156,71
2157,75
2158,77
2159,62
2160,105
2161,88
2162,94
2163,101
2164,83
2165,88
2166,78
2167,85
2168,73
2169,75
2170,90
2171,74
2172,72
2173,84
2174,82
2175,71
2176,87
2177,93
2178,86
2179,86
2180,81
2181,88
2182,63
2183,86
2184,76
2185,51
2186,83
2187,66
2188,82
2189,87
2190,78
2191,74
2192,79
2193,79
2194,60
2195,71
2196,64
2197,80
2198,83
2199,69
2200,80
2201,87
2202,95
2203,82
2204,94
2205,73
2206,75
2207,84
2208,89
2209,82
2210,70
2211,70
2212,70
2213,73
2214,95
2215,94
2216,78
2217,107
2218,82
2219,64
2220,72
2221,81
2222,78
2223,90
2224,70
2225,75
2226,72
2227,71
2228,97
2229,99
2230,84
2231,86
2232,93
2233,93
2234,96
2235,74
2236,69
2237,68
2238,96
2239,87
2240,85
2241,78
2242,74
2243,81
2244,64
2245,81
2246,65
2247,81
2248,79
2249,69
2250,82
2251,86
2252,75
2253,72
2254,106
2255,79
2256,76
2257,77
2258,82
2259,94
2260,90
2261,66
2262,76
2263,94
2264,83
2265,73
2266,68
2267,78
2268,71
2269,67
2270,93
2271,84
2272,102
2273,90
2274,90
2275,72
2276,101
2277,70
2278,68
2279,64
2280,63
2281,76
2282,93
2283,67
2284,67
2285,65
2286,79
2287,87
2288,79
2289,80
2290,72
2291,84
2292,98
2293,67
2294,92
2295,79
2296,88
2297,95
2298,72
2299,102
2300,99
2301,72
2302,77
2303,55
2304,83
2305,102
2306,66
2307,81
2308,97
2309,79
2310,79
2311,71
2312,56
2313,90
2314,83
2315,95
2316,83
2317,81
2318,87
2319,82
2320,77
2321,80
2322,93
2323,87
2324,92
2325,64
2326,70
2327,83
2328,73
2329,83
2330,80
2331,56
2332,71
2333,67
2334,81
2335,78
2336,89
2337,65
2338,96
2339,75
2340,91
2341,83
2342,92
2343,66
2344,72
2345,81
2346,82
2347,97
2348,82
2349,88
2350,77
2351,77
2352,73
2353,91
2354,54
2355,79
2356,67
2357,99
2358,73
2359,77
2360,97
2361,83
2362,77
2363,73
2364,90
2365,69
2366,87
2367,65
2368,74
2369,101
2370,80
2371,81
2372,74
2373,76
2374,87
2375,89
2376,70
2377,82
2378,75
2379,70
2380,82
2381,68
2382,79
2383,80
2384,86
2385,68
2386,72
2387,90
2388,69
2389,67
2390,92
2391,97
2392,90
2393,87
2394,72
2395,66
2396,101
2397,76
2398,66
2399,86
2400,82
2401,78
2402,89
2403,91
2404,98
2405,86
2406,70
2407,86
2408,99
2409,93
2410,84
2411,50
2412,80
2413,79
2414,80
2415,95
2416,73
2417,58
2418,73
2419,87
2420,86
2421,76
2422,60
2423,94
2424,53
2425,86
2426,99
2427,78
2428,92
2429,93
2430,77
2431,76
2432,70
2433,84
2434,84
2435,85
2436,67
2437,76
2438,78
2439,74
2440,113
2441,55
2442,73
2443,73
2444,82
2445,77
2446,86
2447,75
2448,80
2449,78
2450,80
2451,69
2452,63
2453,84
2454,77
2455,77
2456,88
2457,92
2458,79
2459,94
2460,80
2461,89
2462,62
2463,93
2464,84
2465,69
2466,72
2467,78
2468,98
2469,80
2470,78
2471,88
2472,89
2473,84
2474,87
2475,106
2476,86
2477,77
2478,66
2479,72
2480,85
2481,86
2482,98
2483,65
2484,76
2485,94
2486,81
2487,84
2488,95
2489,62
2490,93
2491,76
2492,88
2493,82
2494,81
2495,70
2496,75
2497,78
2498,74
2499,59
2500,87
2501,75
2502,84
2503,90
2504,78
2505,71
2506,77
2507,79
2508,60
2509,64
2510,84
2511,60
2512,85
2513,79
2514,59
2515,87
2516,89
2517,76
2518,79
2519,67
2520,70
2521,82
2522,93
2523,84
2524,75
2525,74
2526,89
2527,65
2528,77
2529,67
2530,76
2531,73
2532,66
2533,86
2534,68
2535,66
2536,84
2537,69
2538,66
2539,62
2540,62
2541,88
2542,84
2543,75
2544,55
2545,61
2546,74
2547,89
2548,73
2549,91
2550,74
2551,75
2552,84
2553,97
2554,71
2555,83
2556,76
2557,93
2558,75
2559,85
2560,75
2561,72
2562,90
2563,86
2564,69
2565,84
2566,74
2567,94
2568,82
2569,70
2570,70
2571,91
2572,73
2573,78
2574,78
2575,73
2576,82
2577,68
2578,89
2579,83
2580,82
2581,74
2582,83
2583,106
2584,59
2585,93
2586,88
2587,78
2588,72
2589,83
2590,95
2591,87
2592,82
2593,93
2594,79
2595,75
2596,81
2597,82
2598,76
2599,82
2600,65
2601,86
2602,75
2603,86
2604,93
2605,77
2606,84
2607,76
2608,86
2609,92
2610,73
2611,87
2612,92
2613,85
2614,79
2615,76
2616,67
2617,82
2618,85
2619,86
2620,59
2621,85
2622,73
2623,68
2624,74
2625,80
2626,74
2627,84
2628,78
2629,73
2630,75
2631,79
2632,83
2633,73
2634,91
2635,80
2636,82
2637,75
2638,85
2639,70
2640,83
2641,74
2642,65
2643,61
2644,74
2645,86
2646,81
2647,73
2648,69
2649,76
2650,76
2651,77
2652,108
2653,59
2654,91
2655,80
2656,79
2657,74
2658,72
2659,70
2660,84
2661,63
2662,78
2663,74
2664,105
2665,73
2666,72
2667,76
2668,74
2669,103
2670,85
2671,80
2672,89
2673,91
2674,105
2675,71
2676,96
2677,75
2678,81
2679,70
2680,84
2681,79
2682,79
2683,104
2684,59
2685,87
2686,83
2687,74
2688,79
2689,66
2690,75
2691,93
2692,53
2693,79
2694,83
2695,90
2696,93
2697,55
2698,77
2699,86
2700,81
2701,91
2702,91
2703,76
2704,86
2705,91
2706,73
2707,72
2708,82
2709,77
2710,81
2711,82
2712,63
2713,82
2714,98
2715,68
2716,103
2717,76
2718,79
2719,76
2720,90
2721,75
2722,74
2723,106
2724,80
2725,90
2726,93
2727,84
2728,103
2729,87
2730,72
2731,86
2732,82
2733,74
2734,65
2735,85
2736,86
2737,74
2738,97
2739,85
2740,87
2741,72
2742,87
2743,90
2744,68
2745,65
2746,104
2747,71
2748,85
2749,88
2750,84
2751,77
2752,68
2753,82
2754,100
2755,76
2756,89
2757,61
2758,64
2759,95
2760,69
2761,75
2762,64
2763,77
2764,72
2765,80
2766,77
2767,97
2768,72
2769,75
2770,92
2771,87
2772,78
2773,87
2774,60
2775,107
2776,78
2777,75
2778,89
2779,87
2780,58
2781,77
2782,87
2783,85
2784,73
2785,86
2786,88
2787,80
2788,70
2789,78
2790,87
2791,73
2792,68
2793,92
2794,72
2795,72
2796,67
2797,87
2798,68
2799,62
2800,93
2801,66
2802,108
2803,67
2804,100
2805,84
2806,67
2807,76
2808,68
2809,97
2810,93
2811,81
2812,73
2813,72
2814,75
2815,72
2816,88
2817,74
2818,71
2819,82
2820,78
2821,89
2822,105
2823,79
2824,81
2825,88
2826,93
2827,74
2828,72
2829,67
2830,89
2831,86
2832,93
2833,97
2834,89
2835,88
2836,82
2837,79
2838,74
2839,70
2840,93
2841,91
2842,67
2843,102
2844,70
2845,95
2846,67
2847,92
2848,89
2849,82
2850,79
2851,96
2852,71
2853,77
2854,78
2855,89
2856,80
2857,87
2858,74
2859,74
2860,75
2861,69
2862,76
2863,76
2864,82
2865,100
2866,61
2867,69
2868,62
2869,63
2870,83
2871,84
2872,85
2873,85
2874,67
2875,99
2876,78
2877,78
2878,70
2879,95
2880,65
2881,78
2882,92
2883,68
2884,77
2885,81
2886,77
2887,77
2888,73
2889,88
2890,66
2891,63
2892,73
2893,79
2894,91
2895,76
2896,71
2897,93
2898,80
2899,86
2900,88
2901,93
2902,68
2903,64
2904,54
2905,76
2906,99
2907,74
2908,66
2909,63
2910,78
2911,81
2912,73
2913,83
2914,89
2915,80
2916,76
2917,73
2918,87
2919,82
2920,72
2921,65
2922,87
2923,72
2924,102
2925,76
2926,79
2927,83
2928,66
2929,89
2930,77
2931,72
2932,77
2933,55
2934,67
2935,89
2936,82
2937,77
2938,81
2939,77
2940,73
2941,99
2942,87
2943,95
2944,77
2945,65
2946,95
2947,78
2948,79
2949,81
2950,97
2951,70
2952,75
2953,71
2954,97
2955,50
2956,96
2957,71
2958,96
2959,102
2960,71
2961,73
2962,93
2963,78
2964,81
2965,93
2966,68
2967,75
2968,77
2969,70
2970,83
2971,83
2972,72
2973,72
2974,74
2975,103
2976,84
2977,87
2978,63
2979,84
2980,102
2981,88
2982,89
2983,97
2984,108
2985,86
2986,71
2987,78
2988,66
2989,85
2990,74
2991,80
2992,79
2993,76
2994,94
2995,70
2996,96
2997,87
